,time,brier_score,label
0,0.17495368178922552,0.0008552494626611368,RSF
1,0.21492464718740387,0.004938638423762257,RSF
2,0.2941702098816114,0.009638238627305779,RSF
3,0.37004998777543263,0.015437306697857343,RSF
4,0.4131756071069882,0.021872784904646628,RSF
5,0.4594424937893804,0.025236207078489004,RSF
6,0.507050027342521,0.03062562219522948,RSF
7,0.5509056762532054,0.035676235646005465,RSF
8,0.5845871163062811,0.04100038630658033,RSF
9,0.6188232443410148,0.04531789915527544,RSF
10,0.6452041100353509,0.04928349100013222,RSF
11,0.6799285122597111,0.05430195863732944,RSF
12,0.702215219498195,0.05843795859145947,RSF
13,0.7530225604404206,0.061114780299432354,RSF
14,0.78616973722887,0.06629325719515523,RSF
15,0.8098172291837438,0.06949537456082974,RSF
16,0.8415750661696366,0.0725515397253613,RSF
17,0.8704209256684736,0.07507714123914702,RSF
18,0.8963185555969423,0.0769900570890451,RSF
19,0.9566556991565643,0.08013871547600424,RSF
20,0.9895365994370037,0.08260255380352814,RSF
21,1.019503531148461,0.08546291712433628,RSF
22,1.045000394158685,0.08781948697319955,RSF
23,1.069103150286432,0.090787302522727,RSF
24,1.0985938299888238,0.09526033232396096,RSF
25,1.1347309903942548,0.09897889836077232,RSF
26,1.162763114690847,0.10109712262417472,RSF
27,1.18920552596251,0.10334337405296115,RSF
28,1.2205665031751267,0.10515439248382362,RSF
29,1.2632236778092263,0.1082693426814058,RSF
30,1.2837647219839399,0.11155505647976906,RSF
31,1.3068725116739093,0.11443167339718363,RSF
32,1.3530004190813656,0.1169395004773465,RSF
33,1.3761144090863695,0.11702383994630722,RSF
34,1.4116455655353617,0.12046190975343327,RSF
35,1.4421234066531916,0.12147050721574618,RSF
36,1.5078270720123146,0.12223568920166951,RSF
37,1.552255830847602,0.12268845042995027,RSF
38,1.5821210645176287,0.1241506234565464,RSF
39,1.6442818877314112,0.12303557937240157,RSF
40,1.6892827556104757,0.12499746847097482,RSF
41,1.721864791319597,0.12508645169634683,RSF
42,1.7645853628542665,0.12635107489439434,RSF
43,1.816075170323662,0.12714308039125982,RSF
44,1.8610732331745712,0.12934189510421,RSF
45,1.9076531036805662,0.1300675203191828,RSF
46,1.9554562668194766,0.12937132062295423,RSF
47,2.0391831886706466,0.13046081058640893,RSF
48,2.1669370803161994,0.1301925284665794,RSF
49,2.2643807163168743,0.13030287316333408,RSF
50,2.362670834001092,0.12986134168614738,RSF
51,2.4701363711798576,0.13058922557224464,RSF
52,2.6341632990618558,0.130964150307678,RSF
53,2.69726611274378,0.1304312634091366,RSF
54,2.7968038906688943,0.1282395959631632,RSF
55,2.855929907238297,0.127495581967671,RSF
56,2.9553283817497307,0.12765684917946551,RSF
57,3.086288042288907,0.12786255949517528,RSF
58,3.231759878194861,0.126538328616366,RSF
59,3.400734412085362,0.12452368164907007,RSF
60,3.5864513431650065,0.1226271265294209,RSF
61,3.8207713101423675,0.12273119301975281,RSF
62,4.078330474057912,0.12334537577062177,RSF
63,4.361712625747695,0.12414392320049464,RSF
64,4.606831977008658,0.12334072874960196,RSF
65,5.014315062434966,0.12127247426166654,RSF
66,5.188286947850962,0.11940506598787314,RSF
67,5.563490203608106,0.11866478824035333,RSF
68,5.874417887306583,0.11800275867787564,RSF
69,6.191040124732475,0.11674266616180672,RSF
70,6.5679195004105555,0.11642104261770791,RSF
71,6.957556149777825,0.11666538018269511,RSF
72,7.4896300211763345,0.11514468087172572,RSF
73,7.822891757663413,0.11376284839838632,RSF
74,8.123331108871653,0.11472738145742498,RSF
75,8.46651183991255,0.11558986741554832,RSF
76,8.803723345054957,0.11312451952691162,RSF
77,8.967523468264076,0.11195963364512322,RSF
78,9.176046978245978,0.11022379064238179,RSF
79,9.501029150269765,0.10847400651710358,RSF
80,9.816119120282247,0.105957422871346,RSF
81,10.24162512165136,0.10220735799259968,RSF
82,10.572708540523212,0.09844411886731065,RSF
83,10.874827023549713,0.09525745746325479,RSF
84,11.042761303146573,0.09216564247132279,RSF
85,11.244787079048777,0.09160557386236608,RSF
86,11.391936178978971,0.09111970347283745,RSF
87,11.522434391174961,0.09151280544092252,RSF
88,11.697032401919143,0.0899210283957879,RSF
89,11.80990130856582,0.08896603524115045,RSF
90,11.979163002069827,0.08408984388920263,RSF
91,12.253329749120383,0.0816448335830001,RSF
92,12.462426447084743,0.07810211741661961,RSF
93,12.61509667321542,0.07213391668975881,RSF
94,12.857649948359901,0.06460788589317824,RSF
95,12.974974800762284,0.06148564819210166,RSF
96,13.176891825385834,0.052822966254255574,RSF
97,13.528996156995573,0.0434952237037095,RSF
98,13.859210869318186,0.039199558110827704,RSF
99,14.36066595086964,0.03142262967292469,RSF
100,14.90409091476351,0.016154761770520082,RSF
0,0.17495368178922552,0.0010254149173676386,CPH
1,0.21492464718740387,0.0060407519639744025,CPH
2,0.2941702098816114,0.012154072166627504,CPH
3,0.37004998777543263,0.019628536283038896,CPH
4,0.4131756071069882,0.02813186953299694,CPH
5,0.4594424937893804,0.03209491646003604,CPH
6,0.507050027342521,0.03927699821881809,CPH
7,0.5509056762532054,0.0458145633645355,CPH
8,0.5845871163062811,0.05281035867373695,CPH
9,0.6188232443410148,0.059027704627385456,CPH
10,0.6452041100353509,0.06540782653764564,CPH
11,0.6799285122597111,0.07228423703500132,CPH
12,0.702215219498195,0.07875999349385977,CPH
13,0.7530225604404206,0.08367096475927811,CPH
14,0.78616973722887,0.09035085521259771,CPH
15,0.8098172291837438,0.09496687326564451,CPH
16,0.8415750661696366,0.09971932601868665,CPH
17,0.8704209256684736,0.10533105162102863,CPH
18,0.8963185555969423,0.10958625968497993,CPH
19,0.9566556991565643,0.11400020569529346,CPH
20,0.9895365994370037,0.11867719028802678,CPH
21,1.019503531148461,0.12360616755718042,CPH
22,1.045000394158685,0.1288877390027319,CPH
23,1.069103150286432,0.1327451279505079,CPH
24,1.0985938299888238,0.13871717020183877,CPH
25,1.1347309903942548,0.14376366321530498,CPH
26,1.162763114690847,0.1472878789308583,CPH
27,1.18920552596251,0.15105770949638797,CPH
28,1.2205665031751267,0.1545787081056676,CPH
29,1.2632236778092263,0.16023158015123934,CPH
30,1.2837647219839399,0.16289566439366823,CPH
31,1.3068725116739093,0.1676265316937788,CPH
32,1.3530004190813656,0.1710382976687391,CPH
33,1.3761144090863695,0.17232763799510198,CPH
34,1.4116455655353617,0.176567316384518,CPH
35,1.4421234066531916,0.17922201416262945,CPH
36,1.5078270720123146,0.17924925991311783,CPH
37,1.552255830847602,0.1806245210985057,CPH
38,1.5821210645176287,0.18389541109847712,CPH
39,1.6442818877314112,0.18479060432326413,CPH
40,1.6892827556104757,0.18634349664474037,CPH
41,1.721864791319597,0.1861673719279614,CPH
42,1.7645853628542665,0.1888845189560857,CPH
43,1.816075170323662,0.19024208710754478,CPH
44,1.8610732331745712,0.19306448783906519,CPH
45,1.9076531036805662,0.194880761962717,CPH
46,1.9554562668194766,0.19481099649952496,CPH
47,2.0391831886706466,0.19555340142323138,CPH
48,2.1669370803161994,0.19633698695927126,CPH
49,2.2643807163168743,0.19872379599623866,CPH
50,2.362670834001092,0.19963442976745782,CPH
51,2.4701363711798576,0.19922579087744183,CPH
52,2.6341632990618558,0.2006047748804813,CPH
53,2.69726611274378,0.19998692701723253,CPH
54,2.7968038906688943,0.1981411153475509,CPH
55,2.855929907238297,0.19829702929063617,CPH
