,time,sigma,label
125,1.33818652264131,7.447384935840601e-09,RSF
126,1.3397921848281,7.449272297906416e-09,RSF
127,1.34659218421094,7.529982718354554e-09,RSF
128,1.34904321518884,7.705529270187096e-09,RSF
129,1.35081187334774,7.764311205205174e-09,RSF
130,1.36350899473584,7.9641576236352e-09,RSF
131,1.36618739797103,7.973416017338786e-09,RSF
132,1.37438880715512,8.029101944041868e-09,RSF
133,1.37661634313673,8.065474191859205e-09,RSF
134,1.38299594307486,8.058203216696462e-09,RSF
135,1.38548504028104,8.069916689401201e-09,RSF
136,1.40888598651238,8.071157307942043e-09,RSF
137,1.41599968254969,8.080916513202183e-09,RSF
138,1.42320723713612,8.096377066386286e-09,RSF
139,1.42680183475242,8.097726993115501e-09,RSF
140,1.42917267791301,8.077995408325429e-09,RSF
141,1.45825238474387,8.213953030101308e-09,RSF
142,1.46939450292135,8.193544985955373e-09,RSF
143,1.47157540977967,8.206725897649767e-09,RSF
144,1.47932388750937,8.209010376126357e-09,RSF
145,1.48803810955813,8.258163929611668e-09,RSF
146,1.49794850413879,8.284437920296232e-09,RSF
147,1.5336482304503,8.313178634983022e-09,RSF
148,1.53956553102035,8.27120044378063e-09,RSF
149,1.54552851060822,8.284005704815328e-09,RSF
150,1.54669934791234,8.4556764142386e-09,RSF
151,1.56749277867264,8.510376586783653e-09,RSF
152,1.56866006302896,8.653852826645766e-09,RSF
153,1.57084924597449,8.724741047222656e-09,RSF
154,1.57438404853704,8.731593817109853e-09,RSF
155,1.57763170229911,8.828310622084996e-09,RSF
156,1.58757505603028,8.847768561927637e-09,RSF
157,1.60151078489087,8.837612254072944e-09,RSF
158,1.60493567744717,8.840518666738659e-09,RSF
159,1.62990972593808,8.905270497472877e-09,RSF
160,1.63292554332646,9.002224992693124e-09,RSF
161,1.64339180186608,9.054774810265027e-09,RSF
162,1.6475019370788,9.0977777749272e-09,RSF
163,1.64991412634733,9.273421326476918e-09,RSF
164,1.65187091302962,9.273553959513638e-09,RSF
165,1.65879556694997,9.47364136820122e-09,RSF
166,1.66515175947028,9.489451774151512e-09,RSF
167,1.67269297891409,9.465443124022271e-09,RSF
168,1.68234617763667,9.552203812059324e-09,RSF
169,1.68929642604769,9.560781991556726e-09,RSF
170,1.69229932373401,9.543969188980744e-09,RSF
171,1.70103096009715,9.620772486021014e-09,RSF
172,1.70263205623976,9.763067563442453e-09,RSF
173,1.72935347425706,9.769271171455077e-09,RSF
174,1.73810055539125,9.840502542767476e-09,RSF
175,1.73875895905567,9.91339779726341e-09,RSF
176,1.74674243171833,1.0152060874219055e-08,RSF
177,1.75534947971752,1.0178858680512711e-08,RSF
178,1.75777204063558,1.0191586722542114e-08,RSF
179,1.76534176871875,1.0238734133187794e-08,RSF
180,1.7655525591328,1.044016889392629e-08,RSF
181,1.77438794637973,1.0453936996895224e-08,RSF
182,1.77585778178194,1.0467536652031782e-08,RSF
183,1.77794020944401,1.0515336953552813e-08,RSF
184,1.78794955975335,1.057911764517733e-08,RSF
185,1.7943909219529,1.0610393970538805e-08,RSF
186,1.80281198805732,1.0683127620568225e-08,RSF
187,1.82144334387301,1.0805847904836529e-08,RSF
188,1.82152376752338,1.0921332343575674e-08,RSF
189,1.82867465597946,1.0921329014945578e-08,RSF
190,1.83075489236971,1.0965001979040568e-08,RSF
191,1.83901720980673,1.0979423375184388e-08,RSF
192,1.84650733362809,1.1133155350037612e-08,RSF
193,1.85201887325244,1.1270470939839613e-08,RSF
194,1.85383728003072,1.1375836751211158e-08,RSF
195,1.85445757597299,1.1364707060443095e-08,RSF
196,1.85452346480784,1.1367574538447093e-08,RSF
197,1.86682605459524,1.1367969388269293e-08,RSF
198,1.87267555193695,1.1366971505463724e-08,RSF
199,1.87343727872894,1.147686765250827e-08,RSF
200,1.87353066896133,1.1535481847346027e-08,RSF
201,1.87494916915856,1.1582414913225365e-08,RSF
202,1.88942935654622,1.1680804123710397e-08,RSF
203,1.89426850144186,1.1847126997295167e-08,RSF
204,1.89623540002368,1.1860639204796179e-08,RSF
205,1.90165933166211,1.186398388519356e-08,RSF
206,1.90333693746092,1.1984853170971027e-08,RSF
207,1.90731190207414,1.2045270235397991e-08,RSF
208,1.91181389590156,1.2075741925128766e-08,RSF
209,1.91201633413288,1.2108426881974789e-08,RSF
210,1.9186030415962,1.2203621097373587e-08,RSF
211,1.92115648383095,1.2285314817491603e-08,RSF
212,1.92573153480141,1.2372570968888055e-08,RSF
213,1.9285626921254,1.2408892260097367e-08,RSF
214,1.93762107349051,1.2465607302212665e-08,RSF
215,1.93773237708269,1.2536759889317922e-08,RSF
216,1.94090415691329,1.2652111727646594e-08,RSF
217,1.94915058533583,1.2634087526966466e-08,RSF
218,1.94930721242365,1.2705514793768027e-08,RSF
219,1.97632111017357,1.26609823541057e-08,RSF
220,1.98094410759734,1.2790527149876465e-08,RSF
221,2.00028831408943,1.2805263794105333e-08,RSF
222,2.03006219121281,1.2810346617039411e-08,RSF
223,2.04492149782816,1.29132258455292e-08,RSF
224,2.06339444035147,1.3103618334387086e-08,RSF
225,2.07237212401839,1.3228167797056064e-08,RSF
226,2.07651651212126,1.3206529687969782e-08,RSF
227,2.09024295186417,1.3239408170038955e-08,RSF
228,2.11372774507626,1.3308116890179644e-08,RSF
229,2.126719866846,1.3410379332887641e-08,RSF
230,2.13595524086008,1.3378534742807638e-08,RSF
231,2.13837784271578,1.3377226033647585e-08,RSF
232,2.15041129001982,1.3403312099386074e-08,RSF
233,2.15157787757878,1.3596701071108202e-08,RSF
234,2.15281577321263,1.363388160692321e-08,RSF
235,2.16352976021643,1.3703251337101566e-08,RSF
236,2.16827454319036,1.3673603148928426e-08,RSF
237,2.17247767008146,1.3810589306332241e-08,RSF
238,2.19361552275375,1.3904681793675161e-08,RSF
239,2.21413743330079,1.4007761252329408e-08,RSF
240,2.2189248922715,1.4081435546320004e-08,RSF
241,2.22675094802387,1.4206813342520711e-08,RSF
242,2.22726173137611,1.4218989185440539e-08,RSF
243,2.23908555235662,1.4292570063159572e-08,RSF
244,2.24706810028177,1.4500139204705136e-08,RSF
245,2.25310485214393,1.4523921743235427e-08,RSF
246,2.25891759406075,1.450210733373479e-08,RSF
247,2.26908775251859,1.4566028978307937e-08,RSF
248,2.27612219622481,1.4560236334017373e-08,RSF
249,2.27623722361916,1.4605483650496335e-08,RSF
250,2.27657804606249,1.4649535502292427e-08,RSF
251,2.27689433882092,1.4672140736128896e-08,RSF
252,2.28968130617257,1.4753256270141158e-08,RSF
253,2.29514049963904,1.4832589053822319e-08,RSF
254,2.3000707437486,1.4895323868487143e-08,RSF
255,2.31100688630766,1.5081188461762375e-08,RSF
256,2.31356687626872,1.5060533793633547e-08,RSF
257,2.31790062094245,1.518439939603753e-08,RSF
258,2.3322528037105,1.5332261519029313e-08,RSF
259,2.33639225929951,1.538601084887844e-08,RSF
260,2.36939692545764,1.5383587313468393e-08,RSF
261,2.37001031684894,1.5493039500175094e-08,RSF
262,2.37731485250921,1.552183762019178e-08,RSF
263,2.38343003701611,1.57053042443008e-08,RSF
264,2.39740923300663,1.583101430889302e-08,RSF
265,2.40651544287123,1.5802311727030456e-08,RSF
266,2.4219494961349,1.582443785763314e-08,RSF
267,2.43718789699199,1.584710611797754e-08,RSF
268,2.44806119574467,1.5913980350423654e-08,RSF
269,2.45033946767029,1.5903787466375368e-08,RSF
270,2.46057065175026,1.6049548269415763e-08,RSF
271,2.46671718290356,1.6108847336045598e-08,RSF
272,2.47335679165225,1.611244258283101e-08,RSF
273,2.48083036862738,1.614461864433356e-08,RSF
274,2.5015018318757,1.6140695968747923e-08,RSF
275,2.50265046590601,1.6265749132865754e-08,RSF
276,2.50589241975181,1.6425995295688e-08,RSF
277,2.50744089460341,1.645324404675289e-08,RSF
278,2.51778306516348,1.659222410451847e-08,RSF
279,2.53335246312147,1.670062182726308e-08,RSF
280,2.53426108666438,1.6745294045516414e-08,RSF
281,2.53992753485316,1.679192003528263e-08,RSF
282,2.55691721737967,1.6965055297742587e-08,RSF
283,2.55750232436675,1.7055767490007732e-08,RSF
284,2.564756042475,1.7091944269320882e-08,RSF
285,2.56550257710442,1.7106555657767107e-08,RSF
286,2.58964015054787,1.7165306624395317e-08,RSF
287,2.59529455945133,1.722270756823273e-08,RSF
288,2.60359208025556,1.7358556043985052e-08,RSF
289,2.60377540739934,1.7374291097079218e-08,RSF
290,2.6306764013774,1.735707738473278e-08,RSF
291,2.63946509696784,1.7377827544810625e-08,RSF
292,2.65235692677644,1.7454241883034034e-08,RSF
293,2.66077593514509,1.7497277608933994e-08,RSF
294,2.67208913878262,1.747782431095515e-08,RSF
295,2.67802939937716,1.7544618636937843e-08,RSF
296,2.6804754092893,1.7539616977205844e-08,RSF
297,2.68804426925457,1.7570062352937e-08,RSF
298,2.68836697100394,1.7525597834087106e-08,RSF
299,2.69701147212322,1.755026928643879e-08,RSF
300,2.70661386089202,1.754983144881348e-08,RSF
301,2.72800486655707,1.7534559659602476e-08,RSF
302,2.74342799526714,1.7623086604371672e-08,RSF
303,2.74676981659423,1.773029008914838e-08,RSF
304,2.75379360645542,1.774354463422746e-08,RSF
305,2.76118036519497,1.7716712498728394e-08,RSF
306,2.76890431195133,1.781518112792835e-08,RSF
307,2.77193228976843,1.778699571171226e-08,RSF
308,2.78277994048399,1.7894694481775255e-08,RSF
309,2.78901244376876,1.7873968657932532e-08,RSF
310,2.79639724967787,1.805437572930036e-08,RSF
311,2.80656851846323,1.806695910099878e-08,RSF
312,2.80850099600675,1.8143547608101306e-08,RSF
313,2.81844999962327,1.8139642151337468e-08,RSF
314,2.83857493210959,1.8183172046276543e-08,RSF
315,2.83943435354116,1.8380350882767827e-08,RSF
316,2.84453086355785,1.8375466467324072e-08,RSF
317,2.85117678247058,1.8389701319152954e-08,RSF
318,2.86110123703081,1.83543547649479e-08,RSF
319,2.8751668398162,1.8324161932937498e-08,RSF
320,2.88616098372039,1.8328718761447826e-08,RSF
321,2.90296363496185,1.836008971011564e-08,RSF
322,2.90784788254877,1.8372173155490688e-08,RSF
323,2.91235943799422,1.8347142376008316e-08,RSF
324,2.92287127943715,1.839502204766953e-08,RSF
325,2.92699960929864,1.8367740222421134e-08,RSF
326,2.96293710065747,1.846955405609409e-08,RSF
327,2.96360669816668,1.8511796322885047e-08,RSF
328,2.97158878730918,1.8571833557854207e-08,RSF
329,2.97798765436689,1.8625299261312267e-08,RSF
330,2.98738889878408,1.8626985235254458e-08,RSF
331,2.98777719059398,1.868930960733777e-08,RSF
332,3.00192639610116,1.8657563325433884e-08,RSF
333,3.00643543354108,1.8650770199121824e-08,RSF
334,3.0082165350435,1.8689449850502315e-08,RSF
335,3.02149518239162,1.8732988036490996e-08,RSF
336,3.02404977634257,1.8938233789816734e-08,RSF
337,3.0322233904102,1.90529652560546e-08,RSF
338,3.05402045782563,1.9112554728005188e-08,RSF
339,3.05744992218401,1.9139273609605064e-08,RSF
340,3.06060513172205,1.9266293459832753e-08,RSF
341,3.06908849315764,1.9330506758771248e-08,RSF
342,3.0696346005608,1.9382358948891468e-08,RSF
343,3.07845193201463,1.9430325685944394e-08,RSF
344,3.0825277418596,1.935938110154041e-08,RSF
345,3.09201936457735,1.956459061426412e-08,RSF
346,3.1099898767585,1.961806338538296e-08,RSF
347,3.12308205606574,1.9680698095294465e-08,RSF
348,3.13750295967969,1.9694411819890487e-08,RSF
349,3.16557076873517,1.9687863057362285e-08,RSF
350,3.16954476770719,1.9784983194526102e-08,RSF
351,3.17420577666525,1.986815172104455e-08,RSF
352,3.20572077486133,1.9868456349133792e-08,RSF
353,3.20986954947334,1.9870550758574456e-08,RSF
354,3.21830248909187,1.995756578604256e-08,RSF
355,3.21868892344065,1.9935189664852522e-08,RSF
356,3.23235344454756,2.0014151585911485e-08,RSF
357,3.2362637912758,2.0017922726873604e-08,RSF
358,3.24163795664287,2.0011730247813657e-08,RSF
359,3.24821085574347,2.0019163663227408e-08,RSF
360,3.25123018280433,2.0110895150016536e-08,RSF
361,3.25230164567697,2.0209666843072115e-08,RSF
362,3.25375574784259,2.0214629266538098e-08,RSF
363,3.25691462264713,2.0353146420496133e-08,RSF
364,3.26557150959129,2.0284406728198816e-08,RSF
365,3.26636144517728,2.036405761802197e-08,RSF
366,3.26831744188058,2.042642803635325e-08,RSF
367,3.26851147130046,2.044109343438413e-08,RSF
368,3.27363025273606,2.0440373269188784e-08,RSF
369,3.27635398431406,2.0552815043964844e-08,RSF
370,3.27840491407563,2.0516494524999655e-08,RSF
371,3.29017020260993,2.0531476721227597e-08,RSF
372,3.29553216198944,2.0605730393830407e-08,RSF
373,3.30111664499941,2.0609553228098787e-08,RSF
374,3.30965639892477,2.0591822802120868e-08,RSF
375,3.31690754514953,2.059409096232048e-08,RSF
376,3.31698757821923,2.054537655588467e-08,RSF
377,3.32188909045518,2.05138420704979e-08,RSF
378,3.32240844992919,2.0536925091581116e-08,RSF
379,3.32817737842495,2.0543688459905752e-08,RSF
380,3.33200707968609,2.0627586468693252e-08,RSF
381,3.33868847808653,2.0549611121651094e-08,RSF
382,3.35045515051372,2.051753601247285e-08,RSF
383,3.37359469538692,2.053795130520945e-08,RSF
384,3.3750624064854,2.053387286833448e-08,RSF
385,3.39512654580223,2.0569450783619943e-08,RSF
386,3.39545369226105,2.053562274871699e-08,RSF
387,3.40679829872287,2.0520521922667158e-08,RSF
388,3.40982409933774,2.0653406783230935e-08,RSF
389,3.42603716742755,2.0775592022823173e-08,RSF
390,3.42947459481779,2.082924584197117e-08,RSF
391,3.43655299237294,2.0813414307063157e-08,RSF
392,3.4411656884656,2.0832886401743097e-08,RSF
393,3.45066099856495,2.0774584047219958e-08,RSF
394,3.45536652081105,2.0847256173907994e-08,RSF
395,3.48674888933397,2.081214117848748e-08,RSF
396,3.50222503237141,2.079117795751302e-08,RSF
397,3.50292431505795,2.0844697248391348e-08,RSF
398,3.52396136601714,2.0818272139737086e-08,RSF
399,3.52589963913885,2.0858605000485722e-08,RSF
400,3.52761213455783,2.089815435886532e-08,RSF
401,3.5281370038527,2.1022653046022282e-08,RSF
402,3.53973091385476,2.115732678456725e-08,RSF
403,3.54277878042336,2.112566147255537e-08,RSF
404,3.55493194137106,2.1101225172209164e-08,RSF
405,3.57148722995993,2.1114008377381155e-08,RSF
406,3.57192978523555,2.1071100329191523e-08,RSF
407,3.58766975100078,2.1196175263872465e-08,RSF
408,3.59714105700424,2.1225590982821956e-08,RSF
409,3.6075614625685,2.140563895788107e-08,RSF
410,3.61012618542118,2.150652597859366e-08,RSF
411,3.62008932926015,2.1502973780380248e-08,RSF
412,3.622326633465,2.1559087549558003e-08,RSF
413,3.6297683129514,2.158055369009437e-08,RSF
414,3.6339158424778,2.156229172226582e-08,RSF
415,3.63983613891103,2.1629033450128113e-08,RSF
416,3.6653549588322,2.1641264004080737e-08,RSF
417,3.66669137359448,2.1743254541684756e-08,RSF
418,3.69350600742126,2.174792418018841e-08,RSF
419,3.69702255580579,2.1781523419739596e-08,RSF
420,3.69745153403797,2.1860818478773817e-08,RSF
421,3.70224857768348,2.188854545176271e-08,RSF
422,3.70901364907823,2.192146172898793e-08,RSF
423,3.71071544301769,2.197787222652597e-08,RSF
424,3.71330862188424,2.2000236814437628e-08,RSF
425,3.72551426039026,2.215090382748672e-08,RSF
426,3.72901494201162,2.2281782213460155e-08,RSF
427,3.73056331437936,2.235445695104042e-08,RSF
428,3.73066633885427,2.232886802252563e-08,RSF
429,3.73469349957603,2.2383611907854498e-08,RSF
430,3.74525646660131,2.2425194428279935e-08,RSF
431,3.74895650265216,2.2474229650080757e-08,RSF
432,3.75073197661222,2.255040725249927e-08,RSF
433,3.76511353604897,2.2578649917463036e-08,RSF
434,3.77116511813008,2.260291280188959e-08,RSF
435,3.77333633825979,2.2781291708933917e-08,RSF
436,3.7785194871118,2.2834112300807946e-08,RSF
437,3.78895627156815,2.2880806912297404e-08,RSF
438,3.79483608117769,2.3164221825677376e-08,RSF
439,3.80581775066854,2.3190017209738758e-08,RSF
440,3.82788199769034,2.3204328004668233e-08,RSF
441,3.84288405147985,2.3236905142126776e-08,RSF
442,3.85095839760359,2.3261128175954e-08,RSF
443,3.85223834703842,2.3211609844995103e-08,RSF
444,3.86161498369801,2.335738447563693e-08,RSF
445,3.87828367301737,2.3323639815778684e-08,RSF
446,3.88096474375773,2.338840918229168e-08,RSF
447,3.8854980246205,2.352243435677248e-08,RSF
448,3.89134490135543,2.3643087246255996e-08,RSF
449,3.90921481768896,2.3632819796732484e-08,RSF
450,3.90968158035525,2.3609483434674427e-08,RSF
451,3.91387493343565,2.36538024623426e-08,RSF
452,3.91689390739996,2.3684333818254933e-08,RSF
453,3.92001546232741,2.3761783013741004e-08,RSF
454,3.92804543604168,2.3840392428450715e-08,RSF
455,3.92857788492792,2.383831057229044e-08,RSF
456,3.94925805759967,2.3874294005572405e-08,RSF
457,3.99638326100281,2.3929206477079606e-08,RSF
458,4.00387884005078,2.3953198494658324e-08,RSF
459,4.01107645549076,2.3986912959985105e-08,RSF
460,4.01997855999262,2.3947757871869104e-08,RSF
461,4.02519737157187,2.3944870714636462e-08,RSF
462,4.05298748901278,2.4034892448694378e-08,RSF
463,4.05678339391433,2.401075682644348e-08,RSF
464,4.07565869500513,2.4061410806744283e-08,RSF
465,4.0869097583918,2.4054208254346268e-08,RSF
466,4.09246376826549,2.4147832993109793e-08,RSF
467,4.12925364992992,2.4195093099101554e-08,RSF
468,4.13114924063492,2.4230447996443272e-08,RSF
469,4.13629435050071,2.4195488338793994e-08,RSF
470,4.13716379638889,2.4342088443251165e-08,RSF
471,4.14282857322059,2.4496633496896463e-08,RSF
472,4.14407994788682,2.45741097091102e-08,RSF
473,4.15115733055534,2.4650200265617012e-08,RSF
474,4.15960710466297,2.471999079205603e-08,RSF
475,4.16123431463182,2.4731900683704568e-08,RSF
476,4.16852861705873,2.4729018768053777e-08,RSF
477,4.20625233528393,2.4701685430975102e-08,RSF
478,4.21324677761304,2.4838483758807612e-08,RSF
479,4.21347926265428,2.5010169398865963e-08,RSF
480,4.22194083827656,2.4992216744422263e-08,RSF
481,4.22564041027363,2.503818653591659e-08,RSF
482,4.23462436665152,2.513106227070559e-08,RSF
483,4.27146836235065,2.5177670723977373e-08,RSF
484,4.2908759628127,2.5265671970998797e-08,RSF
485,4.2913876351142,2.5313836686228743e-08,RSF
486,4.33659723785242,2.52795427298973e-08,RSF
487,4.33812539183375,2.541759109869394e-08,RSF
488,4.33943628530388,2.5582838636841635e-08,RSF
489,4.35625563214807,2.555453500581995e-08,RSF
490,4.35998953282157,2.5543592838894022e-08,RSF
491,4.3709759053423,2.5664608293505164e-08,RSF
492,4.38720234284897,2.5602508961940467e-08,RSF
493,4.45924475563236,2.5815913647214133e-08,RSF
494,4.46637931629718,2.5942377308528974e-08,RSF
495,4.46831515012301,2.602273066493565e-08,RSF
496,4.47747071573892,2.6082058009034804e-08,RSF
497,4.48723694022497,2.617609449582727e-08,RSF
498,4.49851417525839,2.6112946923593072e-08,RSF
499,4.55826609586272,2.6189890350242465e-08,RSF
500,4.58966371837193,2.620553724242948e-08,RSF
501,4.59818871176929,2.6281447107765096e-08,RSF
502,4.62171276672406,2.633892712998842e-08,RSF
503,4.63584017090416,2.6379242114637798e-08,RSF
504,4.63744006637623,2.6443746146788388e-08,RSF
505,4.64307490901376,2.6554455083009712e-08,RSF
506,4.66647557183668,2.6572020061833208e-08,RSF
507,4.67627277333918,2.6618542825029067e-08,RSF
508,4.68918936746312,2.686821785109882e-08,RSF
509,4.695527485049,2.6992794472259183e-08,RSF
510,4.7037709216395,2.7055412193284262e-08,RSF
511,4.70508934282911,2.7051713359415486e-08,RSF
512,4.71108812444317,2.7069509678505478e-08,RSF
513,4.72507296188327,2.7033616894307414e-08,RSF
514,4.73037188928404,2.7034517983213453e-08,RSF
515,4.73268432078161,2.7056568363707385e-08,RSF
516,4.73395685758765,2.700862693633746e-08,RSF
517,4.73438920142774,2.6977042682719654e-08,RSF
518,4.73681285329106,2.7004052494731796e-08,RSF
519,4.74766505671677,2.702738501808781e-08,RSF
520,4.76543727059794,2.7089388649846006e-08,RSF
521,4.77020204290362,2.7229128610136794e-08,RSF
522,4.79861317387603,2.7304808804356622e-08,RSF
523,4.7997665219742,2.7372425976254793e-08,RSF
524,4.8083583198506,2.747737897370083e-08,RSF
525,4.84705322844011,2.7554285976198157e-08,RSF
526,4.84732600226935,2.755260709102279e-08,RSF
527,4.85018008366588,2.7528550781041474e-08,RSF
528,4.85296487123185,2.7644092994993627e-08,RSF
529,4.85361681418235,2.767633676400516e-08,RSF
530,4.86652717236273,2.7802420896103992e-08,RSF
531,4.8791049920983,2.7970755761834778e-08,RSF
532,4.88238667994712,2.7966953626853476e-08,RSF
533,4.89404593243228,2.8078701289212935e-08,RSF
534,4.90671302196823,2.8210146855765906e-08,RSF
535,4.91377297100107,2.833177352517304e-08,RSF
536,4.92082589846249,2.8340722655483894e-08,RSF
537,4.94130988066072,2.8483444290557265e-08,RSF
538,4.95849447106804,2.8626835959118795e-08,RSF
539,4.97597414063501,2.8804684447769774e-08,RSF
540,4.98637807888044,2.8910669974638656e-08,RSF
541,4.99865055210694,2.8905855566810875e-08,RSF
542,5.003684758831,2.8855479731507817e-08,RSF
543,5.00478031694697,2.8902837499450673e-08,RSF
544,5.00989405110567,2.8858431596554526e-08,RSF
545,5.0353108830227,2.8830265289249227e-08,RSF
