variable_name,variable,value
x1,0.180074567003756,0.00033114335217077214
x2,0.180074567003756,-0.00012874764599415538
x3,0.180074567003756,0.0004845281253358303
x4,0.180074567003756,0.0002516669414698605
x5,0.180074567003756,4.9170838778920904e-05
x1,0.283422913535228,0.0007283537435131445
x2,0.283422913535228,3.441901803570861e-05
x3,0.283422913535228,0.0007548495088801086
x4,0.283422913535228,-2.6301438983800975e-05
x5,0.283422913535228,0.0003147976800432085
x1,0.324556741623051,0.0010452586079331286
x2,0.324556741623051,-3.4057197059946366e-05
x3,0.324556741623051,0.0012325042181272278
x4,0.324556741623051,5.0823423892975596e-05
x5,0.324556741623051,0.0005281367761629681
x1,0.336398752474155,0.007574796026342977
x2,0.336398752474155,-0.001356033299907006
x3,0.336398752474155,-0.0017839680744375585
x4,0.336398752474155,-0.001493505980753985
x5,0.336398752474155,0.0008372102027925768
x1,0.352174695541912,0.008368029035422761
x2,0.352174695541912,-0.0016848142779164405
x3,0.352174695541912,-0.0022060268957834746
x4,0.352174695541912,-0.0006784576455046141
x5,0.352174695541912,0.0009863874066076495
x1,0.405693442812799,0.007837618471644329
x2,0.405693442812799,-0.0017360246440665539
x3,0.405693442812799,0.0005987707855494553
x4,0.405693442812799,-0.0020421463829985217
x5,0.405693442812799,0.0011210419531342555
x1,0.411972233447546,0.013689179133588709
x2,0.411972233447546,-0.003203082469693669
x3,0.411972233447546,-0.0007268861901952694
x4,0.411972233447546,-0.00628350189742735
x5,0.411972233447546,0.0015015280318368919
x1,0.433445033800847,0.013256104700118496
x2,0.433445033800847,-0.002886383293024335
x3,0.433445033800847,5.561849819189172e-05
x4,0.433445033800847,-0.005413971481801589
x5,0.433445033800847,0.0011671297326738255
x1,0.493042347146959,0.013624900428293443
x2,0.493042347146959,-0.003007137285978222
x3,0.493042347146959,0.0006372275847916459
x4,0.493042347146959,-0.00485438626358678
x5,0.493042347146959,0.0007433934061588573
x1,0.50057985579867,0.014155647726989821
x2,0.50057985579867,-0.0026612392607694487
x3,0.50057985579867,0.002976048293640711
x4,0.50057985579867,-0.007280438908815257
x5,0.50057985579867,0.000863217842608979
x1,0.51175669692764,0.014356080372918686
x2,0.51175669692764,-0.002617655948035263
x3,0.51175669692764,0.0033240204544606206
x4,0.51175669692764,-0.0070003834776563275
x5,0.51175669692764,0.0009801263797010497
x1,0.513758398945257,0.014967189985817354
x2,0.513758398945257,-0.002995324237376578
x3,0.513758398945257,0.0034156795112814777
x4,0.513758398945257,-0.00666426018331287
x5,0.513758398945257,0.001371902392376652
x1,0.524648558856018,0.015639028952843276
x2,0.524648558856018,-0.002626223430997766
x3,0.524648558856018,0.0037736493054750975
x4,0.524648558856018,-0.007561076237339535
x5,0.524648558856018,0.001862046679337675
x1,0.527740934054233,0.015894112386973195
x2,0.527740934054233,-0.0027253048071380587
x3,0.527740934054233,0.004052008370150706
x4,0.527740934054233,-0.007267062467697991
x5,0.527740934054233,0.0021046000705798196
x1,0.52826306260318,0.016557492629392913
x2,0.52826306260318,-0.003035839360172999
x3,0.52826306260318,0.003971789245402059
x4,0.52826306260318,-0.006717170505410746
x5,0.52826306260318,0.0023161050463026997
x1,0.531326812736871,0.016924989149370004
x2,0.531326812736871,-0.00294995603874216
x3,0.531326812736871,0.0041991030742479
x4,0.531326812736871,-0.006318215849888988
x5,0.531326812736871,0.0021855516771847622
x1,0.559662049705611,0.012730942074226644
x2,0.559662049705611,-0.004836797623248589
x3,0.559662049705611,-5.4554673000023826e-05
x4,0.559662049705611,-0.01748466026893471
x5,0.559662049705611,-0.0004499741280687376
x1,0.564427278479615,0.013086705664193935
x2,0.564427278479615,-0.004957417093706335
x3,0.564427278479615,0.00043105797606904643
x4,0.564427278479615,-0.017254176662790506
x5,0.564427278479615,-0.00040357194156698424
x1,0.565401553289127,0.01349297083266076
x2,0.565401553289127,-0.004707997253554552
x3,0.565401553289127,0.0005239281470823679
x4,0.565401553289127,-0.01712712599081714
x5,0.565401553289127,-0.00032903521824526115
x1,0.593554021122667,0.013799470935853571
x2,0.593554021122667,-0.004575574647465945
x3,0.593554021122667,0.000923078883060198
x4,0.593554021122667,-0.016989782870739236
x5,0.593554021122667,-0.0002875473232230464
x1,0.622227013340826,0.01443594364663373
x2,0.622227013340826,-0.004105548442143808
x3,0.622227013340826,0.0013504264495515673
x4,0.622227013340826,-0.017748310439787154
x5,0.622227013340826,2.5252487679890525e-05
x1,0.628150924535649,0.014755226295629255
x2,0.628150924535649,-0.0042315258527929386
x3,0.628150924535649,0.0018849390935833036
x4,0.628150924535649,-0.017483605415571958
x5,0.628150924535649,0.00010734830997410861
x1,0.629388545509857,0.01665523185531188
x2,0.629388545509857,-0.004906171103871724
x3,0.629388545509857,0.0007880635993543683
x4,0.629388545509857,-0.015971768511976993
x5,0.629388545509857,-0.0005388546568534773
x1,0.645145921545308,0.016303418094366896
x2,0.645145921545308,-0.005012489004304517
x3,0.645145921545308,0.0014490353739880905
x4,0.645145921545308,-0.015354824570952216
x5,0.645145921545308,-0.00046597230940079
x1,0.660448914842066,0.01681771659596073
x2,0.660448914842066,-0.004583408834237343
x3,0.660448914842066,0.0018059825435017079
x4,0.660448914842066,-0.01524534374577625
x5,0.660448914842066,-0.0008733983208134237
x1,0.666314918952493,0.01717504805011488
x2,0.666314918952493,-0.004662313621632826
x3,0.666314918952493,0.0031691650805280936
x4,0.666314918952493,-0.016078504656749124
