variable_name,variable,value
x2,0.995477923592262,-0.1415267167730032
x3,0.995477923592262,0.26019920154617876
x4,0.995477923592262,-0.3752654460783841
x5,0.995477923592262,0.004553881710694981
x1,0.997804011870985,-0.21850349338141167
x2,0.997804011870985,-0.14154013044304994
x3,0.997804011870985,0.26007865370788036
x4,0.997804011870985,-0.3753246233125145
x5,0.997804011870985,0.004553099155143556
x1,1.00206833128152,-0.21855225051257005
x2,1.00206833128152,-0.1415535352835706
x3,1.00206833128152,0.25995811496387
x4,1.00206833128152,-0.3753837826038992
x5,1.00206833128152,0.004552316636090172
x1,1.00217173707292,-0.21860104649862722
x2,1.00217173707292,-0.1415669371286244
x3,1.00217173707292,0.259837532779676
x4,1.00217173707292,-0.3754429497830382
x5,1.00217173707292,0.004551533810034151
x1,1.00765139078232,-0.2186498915916238
x2,1.00765139078232,-0.1415803387823735
x3,1.00765139078232,0.25971688178255936
x4,1.00765139078232,-0.3755021373335667
x5,1.00765139078232,0.004550750509876686
x1,1.01092747226357,-0.2186498915916238
x2,1.01092747226357,-0.1415803387823735
x3,1.01092747226357,0.25971688178255936
x4,1.01092747226357,-0.3755021373335667
x5,1.01092747226357,0.004550750509876686
x1,1.02230441942811,-0.2186498915916238
x2,1.02230441942811,-0.1415803387823735
x3,1.02230441942811,0.25971688178255936
x4,1.02230441942811,-0.3755021373335667
x5,1.02230441942811,0.004550750509876686
x1,1.03176018409431,-0.2186498915916238
x2,1.03176018409431,-0.1415803387823735
x3,1.03176018409431,0.25971688178255936
x4,1.03176018409431,-0.3755021373335667
x5,1.03176018409431,0.004550750509876686
x1,1.03324234171615,-0.21869900461802866
x2,1.03324234171615,-0.14159380017625783
x3,1.03324234171615,0.25959562178626355
x4,1.03324234171615,-0.3755616101934938
x5,1.03324234171615,0.004549963225956063
x1,1.04068952325379,-0.21874812134758045
x2,1.04068952325379,-0.14160724879843925
x3,1.04068952325379,0.25947440543241035
x4,1.04068952325379,-0.3756210482284164
x5,1.04068952325379,0.00454917619315344
x1,1.04284855507898,-0.21879723981928023
x2,1.04284855507898,-0.14162068413480047
x3,1.04284855507898,0.25935323738975197
x4,1.04284855507898,-0.3756804492168102
x5,1.04284855507898,0.00454838943935707
x1,1.05339388312384,-0.21884641458756787
x2,1.05339388312384,-0.14163412110803852
x3,1.05339388312384,0.2592319829950091
