0,1,2,3,4
-0.42065305,0.0,0.0,-0.20708442,-0.12575707
0.7945702,0.0,0.0,0.0,0.0
-1.3442271,0.0,0.0,-0.841684,2.177884
-0.5203655,0.0,1.6222658,-1.5014509,0.22020054
1.7086337,0.0,-0.34635067,0.0,-1.042788
-2.112796,0.0,2.1176043,0.52480924,-0.13763627
-0.1559304,0.0,0.0,0.43623495,-0.06521267
0.25608373,0.0,0.0,-1.1937412,0.60194427
0.1801981,0.0,0.0,0.0,-0.33019918
-1.401802,0.0,0.009737611,-0.9201189,2.3528168
-0.2925197,0.0,0.7401929,-0.5588017,0.07238686
0.5686039,0.0,0.0,0.08995992,0.0
0.40903667,0.0,-1.4046482,0.92544794,0.0
0.18322754,0.0,0.002225995,-0.46964622,-0.07553801
0.5183203,0.0,0.36744195,0.019294858,0.0
-0.6291602,0.0,1.6473804,-1.3095937,0.5221226
0.0,0.0,-0.009963751,0.0,0.037774265
-0.56785977,0.0,-1.1836803,1.4464016,0.612572
-0.9492942,0.0,1.2056707,-1.3861294,0.89048207
1.7662783,0.0,0.4356948,-2.233211,0.05775565
0.4721284,0.0,0.120776,-1.452255,0.6990258
0.43292743,0.0,0.0,-1.0170473,0.66349894
1.2893335,0.0,0.74718994,-1.3226957,0.0
0.3554485,0.0,1.3205376,-0.99199134,-0.011337958
1.3572315,0.0,-0.89320266,-0.12349802,0.0
0.0,0.0,0.2817942,0.02088523,-1.0019497
0.0,0.0,-1.6377261,-0.26696658,1.96449
0.97848654,0.0,-1.6295552,1.146912,-0.11351538
-1.0229384,0.0,0.0,-1.6677833,2.3738642
0.06997359,0.0,0.0,-1.872632,1.2861408
-1.0097706,0.0,1.8745556,0.4202364,-1.8974708
-0.0004633069,0.0,0.0,0.035508096,-0.6408751
2.5520935,0.0,0.0,0.0,-2.2835677
-0.6585461,0.0,-0.85840076,2.4325602,-0.06789917
-0.21851683,0.0,-0.048789725,-1.0101607,1.9864459
-0.45996946,0.0,-0.0016352236,1.5615494,0.12725276
-1.5400811,0.0,0.52436095,0.010796636,0.47032166
-0.060221672,0.0,-2.2092118,1.5201491,0.07447612
-0.3381263,0.0,0.0,0.874761,-0.61654973
0.42226255,0.0,0.029495358,0.8081793,-0.6227683
-0.02873838,0.0,1.0933183,-0.406964,0.0
0.85863686,0.0,-0.9887062,0.59532714,-0.05192995
0.8245552,0.0,-0.08788431,0.44587183,-1.7783394
-0.9194915,0.0,0.026617825,1.7659258,0.0
-2.5947652,0.0,0.0133027285,0.7149613,1.2477498
-1.0721502,0.0,-1.6891613,0.46876985,1.8551307
-0.40618348,0.0,-0.36141264,0.508911,-0.25649035
-1.002381,0.0,0.00754869,-1.155834,2.2642102
0.67415416,0.0,-0.62037694,-1.5996177,1.628753
0.0,0.0,-0.017632484,1.6425623,-1.3294986
1.014068,0.0,0.0,-0.41364634,-1.2825477
0.13370694,0.0,-0.4470808,0.7894629,0.0
-0.3705039,0.0,-0.42554536,0.7149657,0.45326668
1.1769279,0.0,-0.4293415,0.2351414,-1.1279011
0.35944968,0.0,-0.019129455,-0.023118794,0.23613787
-0.075948894,0.0,0.76149637,0.0,0.0
-0.13754617,0.0,1.3277793,-2.0791454,0.8117642
0.0,0.0,-0.0020518303,0.3079127,-0.8936677
-1.1925503,0.0,0.0,-0.25108916,1.3191679
-0.8783171,0.0,-0.2132957,2.9975114,-0.89891636
0.81005836,0.0,-2.3564303,2.0841208,-0.35126132
2.0721421,0.0,0.0,-1.3877416,0.0
-0.953288,0.0,0.0,1.2982854,0.0
0.5242479,0.0,0.62958586,0.43361294,-1.9101744
0.0,0.0,-1.3852923,0.050771356,1.1243372
-0.003985882,0.0,-0.0039896965,1.4023559,-1.7825472
1.3132468,0.0,0.0,1.2455043,-2.68787
1.9106106,0.0,-0.09438503,-1.2432245,-0.25526685
0.57425845,0.0,1.2808115,-1.529738,-0.04236719
-1.132057,0.0,0.0,-1.4983318,2.5057158
-1.5567033,0.0,0.6448661,2.3031652,0.0
0.0,0.0,1.2782024,-3.4634566,1.641959
0.030088067,0.0,0.011375487,0.8120476,0.0
-1.4831114,0.0,-2.4786391,2.4525747,1.1801543
-1.3190932,0.0,1.3879638,-0.36523682,0.5747081
0.47576222,0.0,0.4263246,-0.56755203,0.0
-0.92807615,0.0,-0.0074606836,0.11769134,1.0301435
0.0,0.0,0.0,-0.8891727,1.3160717
-0.69246024,0.0,0.4338075,0.0,0.19880205
0.024175555,0.0,0.0,0.5773705,-0.6235901
2.2741563,0.0,0.0,-1.1157445,-0.12226674
0.962048,0.0,-0.7432576,0.16316867,0.0
0.09122658,0.0,-0.016216576,0.0,0.0
0.451581,0.0,-0.012754381,-0.78763527,0.6950039
1.0876961,0.0,-1.1421267,0.71598035,-0.35473168
0.0,0.0,-0.2949217,-1.51108,1.185863
0.02517724,0.0,-0.7892998,0.71507174,0.4699157
0.031332016,0.0,0.0,1.0726924,-0.4242422
0.0,0.0,0.4111266,0.6531673,0.0
0.0,0.0,-0.019652128,0.23017645,0.48905945
1.7884178,0.0,-0.017251313,-2.8046277,0.41663247
-1.1017866,0.0,0.0,0.0020478368,0.76025844
0.019244134,0.0,-0.16549025,0.8828403,0.0
-0.12068242,0.0,2.8420622,-2.3945515,0.0
-0.5401012,0.0,0.0,0.7302042,0.0
0.019087613,0.0,0.08474457,0.57925206,-1.0800521
-0.12615305,0.0,0.0,-0.003918588,0.24179089
1.4911636,0.0,0.0023946613,-1.6663342,0.32181776
-1.3589692,0.0,0.0,0.9335584,0.0
0.12975061,0.0,0.0,-0.94709086,1.2177112
