variable_name,variable,value
x1,0.0126006938517094,0.0
x2,0.0126006938517094,0.0
x3,0.0126006938517094,0.0
x4,0.0126006938517094,0.0
x5,0.0126006938517094,0.0
x1,0.0257642492651939,0.0
x2,0.0257642492651939,0.0
x3,0.0257642492651939,0.0
x4,0.0257642492651939,0.0
x5,0.0257642492651939,0.0
x1,0.0580036528408527,0.0
x2,0.0580036528408527,0.0
x3,0.0580036528408527,0.0
x4,0.0580036528408527,0.0
x5,0.0580036528408527,0.0
x1,0.0690385289490223,0.0
x2,0.0690385289490223,0.0
x3,0.0690385289490223,0.0
x4,0.0690385289490223,0.0
x5,0.0690385289490223,0.0
x1,0.0892093386501074,0.0
x2,0.0892093386501074,0.0
x3,0.0892093386501074,0.0
x4,0.0892093386501074,0.0
x5,0.0892093386501074,0.0
x1,0.132403302937746,0.0
x2,0.132403302937746,0.0
x3,0.132403302937746,0.0
x4,0.132403302937746,0.0
x5,0.132403302937746,0.0
x1,0.163132963702083,0.0
x2,0.163132963702083,0.0
x3,0.163132963702083,0.0
x4,0.163132963702083,0.0
x5,0.163132963702083,0.0
x1,0.17827938683331,0.0
x2,0.17827938683331,0.0
x3,0.17827938683331,0.0
x4,0.17827938683331,0.0
x5,0.17827938683331,0.0
x1,0.180074567003756,-0.0003331754595061229
x2,0.180074567003756,-0.00021774439971886575
x3,0.180074567003756,0.00041623284828257775
x4,0.180074567003756,-0.0005748051835452968
x5,0.180074567003756,7.139971188271731e-06
x1,0.192983698099852,-0.0003331754595061229
x2,0.192983698099852,-0.00021774439971886575
x3,0.192983698099852,0.00041623284828257775
x4,0.192983698099852,-0.0005748051835452968
x5,0.192983698099852,7.139971188271731e-06
x1,0.223250236362219,-0.0003331754595061229
x2,0.223250236362219,-0.00021774439971886575
x3,0.223250236362219,0.00041623284828257775
x4,0.223250236362219,-0.0005748051835452968
x5,0.223250236362219,7.139971188271731e-06
x1,0.246389228850603,-0.0003331754595061229
x2,0.246389228850603,-0.00021774439971886575
x3,0.246389228850603,0.00041623284828257775
x4,0.246389228850603,-0.0005748051835452968
x5,0.246389228850603,7.139971188271731e-06
x1,0.259241838008165,-0.0003331754595061229
x2,0.259241838008165,-0.00021774439971886575
x3,0.259241838008165,0.00041623284828257775
x4,0.259241838008165,-0.0005748051835452968
x5,0.259241838008165,7.139971188271731e-06
x1,0.260139562189579,-0.0003331754595061229
x2,0.260139562189579,-0.00021774439971886575
x3,0.260139562189579,0.00041623284828257775
x4,0.260139562189579,-0.0005748051835452968
x5,0.260139562189579,7.139971188271731e-06
x1,0.262126537039876,-0.0003331754595061229
x2,0.262126537039876,-0.00021774439971886575
x3,0.262126537039876,0.00041623284828257775
x4,0.262126537039876,-0.0005748051835452968
x5,0.262126537039876,7.139971188271731e-06
x1,0.269051073119044,-0.0003331754595061229
x2,0.269051073119044,-0.00021774439971886575
x3,0.269051073119044,0.00041623284828257775
x4,0.269051073119044,-0.0005748051835452968
x5,0.269051073119044,7.139971188271731e-06
x1,0.283422913535228,-0.0006676087327357201
x2,0.283422913535228,-0.00043626110361029
x3,0.283422913535228,0.00083350692516194
x4,0.283422913535228,-0.0011517183709329364
x5,0.283422913535228,1.430158817222109e-05
x1,0.299757370725274,-0.0006676087327357201
x2,0.299757370725274,-0.00043626110361029
x3,0.299757370725274,0.00083350692516194
x4,0.299757370725274,-0.0011517183709329364
x5,0.299757370725274,1.430158817222109e-05
x1,0.324556741623051,-0.0010017745361784619
x2,0.324556741623051,-0.0006545530499033353
x3,0.324556741623051,0.0012499152784482708
x4,0.324556741623051,-0.0017281076808484672
x5,0.324556741623051,2.1452149382618238e-05
x1,0.336398752474155,-0.001335426489972231
x2,0.336398752474155,-0.0008724592370506442
x3,0.336398752474155,0.0016651512572533928
x4,0.336398752474155,-0.002303547940715715
x5,0.336398752474155,2.858638608532662e-05
x1,0.352174695541912,-0.0016684008911087094
x2,0.352174695541912,-0.001089872788949156
x3,0.352174695541912,0.002079012477754218
x4,0.352174695541912,-0.0028777567317368477
x5,0.352174695541912,3.570081112447699e-05
x1,0.390979858115315,-0.0016684008911087094
x2,0.390979858115315,-0.001089872788949156
x3,0.390979858115315,0.002079012477754218
x4,0.390979858115315,-0.0028777567317368477
x5,0.390979858115315,3.570081112447699e-05
x1,0.405693442812799,-0.0020008611413764497
x2,0.405693442812799,-0.0013069004358151482
x3,0.405693442812799,0.002491703385394962
x4,0.405693442812799,-0.003451015754649089
x5,0.405693442812799,4.279892896723303e-05
x1,0.405915873125196,-0.0020008611413764497
x2,0.405915873125196,-0.0013069004358151482
x3,0.405915873125196,0.002491703385394962
x4,0.405915873125196,-0.003451015754649089
x5,0.405915873125196,4.279892896723303e-05
x1,0.411972233447546,-0.0023336217180859875
x2,0.411972233447546,-0.0015240736788232913
x3,0.411972233447546,0.002904234012935685
x4,0.411972233447546,-0.004024729046035511
x5,0.411972233447546,4.9898118589121205e-05
x1,0.430300170555711,-0.0023336217180859875
x2,0.430300170555711,-0.0015240736788232913
x3,0.430300170555711,0.002904234012935685
x4,0.430300170555711,-0.004024729046035511
x5,0.430300170555711,4.9898118589121205e-05
x1,0.433445033800847,-0.0026661476811826908
x2,0.433445033800847,-0.0017410431458388105
x3,0.433445033800847,0.0033159395076291045
x4,0.433445033800847,-0.004597973871844376
x5,0.433445033800847,5.6986950316911074e-05
x1,0.493042347146959,-0.0029980369827750913
x2,0.493042347146959,-0.0019575464702499957
x3,0.493042347146959,0.0037263226645045215
x4,0.493042347146959,-0.005170056964719064
x5,0.493042347146959,6.405685862298982e-05
x1,0.497846614569426,-0.0029980369827750913
x2,0.497846614569426,-0.0019575464702499957
x3,0.497846614569426,0.0037263226645045215
x4,0.497846614569426,-0.005170056964719064
x5,0.497846614569426,6.405685862298982e-05
x1,0.50057985579867,-0.0033294481517918296
x2,0.50057985579867,-0.0021736870873813293
x3,0.50057985579867,0.004135580670124453
x4,0.50057985579867,-0.005741251482348455
x5,0.50057985579867,7.111123180256673e-05
x1,0.51175669692764,-0.0036604019384581183
x2,0.51175669692764,-0.0023894785105582662
x3,0.51175669692764,0.004543739880954293
x4,0.51175669692764,-0.006311593036137776
x5,0.51175669692764,7.815051848171191e-05
x1,0.512811055406928,-0.0036604019384581183
x2,0.512811055406928,-0.0023894785105582662
x3,0.512811055406928,0.004543739880954293
x4,0.512811055406928,-0.006311593036137776
x5,0.512811055406928,7.815051848171191e-05
x1,0.513758398945257,-0.003990976979247643
x2,0.513758398945257,-0.0026049719706853873
x3,0.513758398945257,0.004950897769216029
x4,0.513758398945257,-0.006881216962246591
x5,0.513758398945257,8.517639572227153e-05
x1,0.524648558856018,-0.004320858384156473
x2,0.524648558856018,-0.0028199622116224544
x3,0.524648558856018,0.005356667560394651
x4,0.524648558856018,-0.007449580554777768
x5,0.524648558856018,9.218218129642308e-05
x1,0.527740934054233,-0.00465006671967305
x2,0.527740934054233,-0.003034462718541373
x3,0.527740934054233,0.005761076332672749
x4,0.527740934054233,-0.008016719228089914
x5,0.527740934054233,9.916832937390029e-05
x1,0.52826306260318,-0.004978615832204894
x2,0.52826306260318,-0.00324848258765258
x3,0.52826306260318,0.006164142794663264
x4,0.52826306260318,-0.008582656807589746
x5,0.52826306260318,0.00010613515038200875
x1,0.529193624854088,-0.004978615832204894
x2,0.529193624854088,-0.00324848258765258
x3,0.529193624854088,0.006164142794663264
x4,0.529193624854088,-0.008582656807589746
x5,0.529193624854088,0.00010613515038200875
x1,0.531326812736871,-0.005306538374580448
x2,0.531326812736871,-0.003462043153574193
x3,0.531326812736871,0.006565908593584747
x4,0.531326812736871,-0.009147449498912464
x5,0.531326812736871,0.00011308335219256975
x1,0.537047188729048,-0.005306538374580448
x2,0.537047188729048,-0.003462043153574193
x3,0.537047188729048,0.006565908593584747
x4,0.537047188729048,-0.009147449498912464
x5,0.537047188729048,0.00011308335219256975
x1,0.559662049705611,-0.005633716936515303
x2,0.559662049705611,-0.0036750680373985813
x3,0.559662049705611,0.006966231677305041
x4,0.559662049705611,-0.009710895069847576
x5,0.559662049705611,0.00012001046460612987
x1,0.564427278479615,-0.005960388105171341
x2,0.564427278479615,-0.003887711337882728
x3,0.564427278479615,0.007365403033649314
x4,0.564427278479615,-0.010273400909168857
x5,0.564427278479615,0.00012692151135321227
x1,0.565401553289127,-0.006286495680645902
x2,0.565401553289127,-0.004099936488089364
x3,0.565401553289127,0.007763355060846418
x4,0.565401553289127,-0.010834870145458092
x5,0.565401553289127,0.00013381531374254563
x1,0.572416735813022,-0.006286495680645902
x2,0.572416735813022,-0.004099936488089364
x3,0.572416735813022,0.007763355060846418
x4,0.572416735813022,-0.010834870145458092
x5,0.572416735813022,0.00013381531374254563
x1,0.593554021122667,-0.006612483217364308
x2,0.593554021122667,-0.004312032070031155
x3,0.593554021122667,0.008160629156734146
x4,0.593554021122667,-0.011396066243637343
x5,0.593554021122667,0.000140701249108133
x1,0.622227013340826,-0.0069377982737946625
x2,0.622227013340826,-0.00452363860190575
x3,0.622227013340826,0.008556552462722461
x4,0.622227013340826,-0.01195603797916015
x5,0.622227013340826,0.00014756765143910744
x1,0.625095522031188,-0.0069377982737946625
x2,0.625095522031188,-0.00452363860190575
x3,0.625095522031188,0.008556552462722461
x4,0.625095522031188,-0.01195603797916015
x5,0.625095522031188,0.00014756765143910744
x1,0.628150924535649,-0.0072627142096245035
x2,0.628150924535649,-0.0047349339117574015
x3,0.628150924535649,0.008951458743053028
x4,0.628150924535649,-0.012515255796426244
x5,0.628150924535649,0.00015442030079881744
x1,0.629388545509857,-0.007587092082560277
x2,0.629388545509857,-0.004945827629459746
x3,0.629388545509857,0.009345179869881093
x4,0.629388545509857,-0.013073480424193424
x5,0.629388545509857,0.00016125627371778046
x1,0.645145921545308,-0.007910711744893334
x2,0.645145921545308,-0.005156176697771425
x3,0.645145921545308,0.009737450261143053
x4,0.645145921545308,-0.013630332985888768
x5,0.645145921545308,0.0001680709465678395
x1,0.660448914842066,-0.008233908014339743
x2,0.660448914842066,-0.005366198788873183
x3,0.660448914842066,0.010128677107571947
x4,0.660448914842066,-0.014186389546063442
x5,0.660448914842066,0.00017487138279495768
x1,0.666314918952493,-0.008556391507800588
x2,0.666314918952493,-0.0055757058876443645
x3,0.666314918952493,0.010518511349850154
x4,0.666314918952493,-0.014741152154598626
x5,0.666314918952493,0.00018165150527309866
x1,0.669807551108214,-0.008879532126611378
x2,0.669807551108214,-0.00578558774766985
x3,0.669807551108214,0.010908607561215254
x4,0.669807551108214,-0.015296977018707816
x5,0.669807551108214,0.00018844010084328837
x1,0.673077158342133,-0.00920191737914316
x2,0.673077158342133,-0.005994926729373781
x3,0.673077158342133,0.011297259246029286
x4,0.673077158342133,-0.015851434155357336
x5,0.673077158342133,0.00019520748163595527
x1,0.675581145206025,-0.009523651566734521
x2,0.675581145206025,-0.0062037906602978275
x3,0.675581145206025,0.011684594049502527
x4,0.675581145206025,-0.016404702967355966
x5,0.675581145206025,0.00020195585565527686
x1,0.681114471102408,-0.009844862828029339
x2,0.681114471102408,-0.006412262769818715
x3,0.681114471102408,0.012070767567443248
x4,0.681114471102408,-0.016957003754727973
x5,0.681114471102408,0.00020868792331959
x1,0.687183849513531,-0.009844862828029339
x2,0.687183849513531,-0.006412262769818715
x3,0.687183849513531,0.012070767567443248
x4,0.687183849513531,-0.016957003754727973
x5,0.687183849513531,0.00020868792331959
x1,0.690431304907423,-0.010165635208259046
x2,0.690431304907423,-0.006620397597521979
x3,0.690431304907423,0.01245588164657195
x4,0.690431304907423,-0.017508480907679994
x5,0.690431304907423,0.00021540545353895563
x1,0.691579928371475,-0.010485843215637482
x2,0.691579928371475,-0.006828113720524195
x3,0.691579928371475,0.012839786531034705
x4,0.691579928371475,-0.018058918573432697
x5,0.691579928371475,0.00022210582676645326
x1,0.693993212449704,-0.010805268092927015
x2,0.693993212449704,-0.007035269321260748
x3,0.693993212449704,0.013222221713844844
x4,0.693993212449704,-0.018607940716264235
x5,0.693993212449704,0.0002287844825688591
x1,0.701681808364982,-0.01112405573720688
x2,0.701681808364982,-0.007241959124972943
x3,0.701681808364982,0.013603363822071408
x4,0.701681808364982,-0.019155798135562056
x5,0.701681808364982,0.00023544449036420716
x1,0.707218485688535,-0.011442432908351608
x2,0.707218485688535,-0.007448330169680485
x3,0.707218485688535,0.013983484991465952
x4,0.707218485688535,-0.019702880446893167
x5,0.707218485688535,0.00024209059711945754
x1,0.709029748069422,-0.011760488338663892
x2,0.709029748069422,-0.007654439908808564
x3,0.709029748069422,0.014362691395877666
x4,0.709029748069422,-0.020249339934255643
x5,0.709029748069422,0.0002487246567778531
x1,0.720977252349257,-0.011760488338663892
x2,0.720977252349257,-0.007654439908808564
x3,0.720977252349257,0.014362691395877666
x4,0.720977252349257,-0.020249339934255643
x5,0.720977252349257,0.0002487246567778531
x1,0.728093985468149,-0.011760488338663892
x2,0.728093985468149,-0.007654439908808564
x3,0.728093985468149,0.014362691395877666
x4,0.728093985468149,-0.020249339934255643
x5,0.728093985468149,0.0002487246567778531
x1,0.729751629294401,-0.01207888198364478
x2,0.729751629294401,-0.007860715763989315
x3,0.729751629294401,0.014741768229497661
x4,0.729751629294401,-0.020796310047504207
x5,0.729751629294401,0.00025536041758403207
x1,0.738217435777187,-0.01207888198364478
x2,0.738217435777187,-0.007860715763989315
x3,0.738217435777187,0.014741768229497661
x4,0.738217435777187,-0.020796310047504207
x5,0.738217435777187,0.00025536041758403207
x1,0.753207775131579,-0.012397105810587979
x2,0.753207775131579,-0.008066828309555206
x3,0.753207775131579,0.015120108593204923
x4,0.753207775131579,-0.02134291754466405
x5,0.753207775131579,0.00026198727021068454
x1,0.757188846378376,-0.012714879609547999
x2,0.757188846378376,-0.008272595961666008
x3,0.757188846378376,0.015497379278376541
x4,0.757188846378376,-0.021888680885672657
x5,0.757188846378376,0.0002685993780682369
x1,0.769120963213188,-0.013032252284617093
x2,0.769120963213188,-0.00847805035244287
x3,0.769120963213188,0.01587363886318971
x4,0.769120963213188,-0.022433683910785342
x5,0.769120963213188,0.00027519776319457224
x1,0.772912469869041,-0.013348928541513861
x2,0.772912469869041,-0.00868300034806659
x3,0.772912469869041,0.01624853840388861
x4,0.772912469869041,-0.022977419464506554
x5,0.772912469869041,0.00028177629695525386
x1,0.779224790086187,-0.013665290816781046
x2,0.779224790086187,-0.00888769346401299
x3,0.779224790086187,0.016622531570951636
x4,0.779224790086187,-0.023520544098544705
x5,0.779224790086187,0.00028834293245685004
x1,0.781818447634578,-0.013665290816781046
x2,0.781818447634578,-0.00888769346401299
x3,0.781818447634578,0.016622531570951636
x4,0.781818447634578,-0.023520544098544705
x5,0.781818447634578,0.00028834293245685004
x1,0.805360880691973,-0.013980930252696812
x2,0.805360880691973,-0.00909186517382106
x3,0.805360880691973,0.01699513601434086
x4,0.805360880691973,-0.0240623558095635
x5,0.805360880691973,0.00029488919231564735
x1,0.807391038412197,-0.014295951234469275
x2,0.807391038412197,-0.009295583090497326
x3,0.807391038412197,0.017366476720210605
x4,0.807391038412197,-0.02460303380154804
x5,0.807391038412197,0.00030141725838075516
x1,0.808926810575296,-0.014610338230072708
x2,0.808926810575296,-0.009498837239073157
x3,0.808926810575296,0.01773653691805177
x4,0.808926810575296,-0.025142551409235707
x5,0.808926810575296,0.0003079268234783515
x1,0.814005330204964,-0.014610338230072708
x2,0.814005330204964,-0.009498837239073157
x3,0.814005330204964,0.01773653691805177
x4,0.814005330204964,-0.025142551409235707
x5,0.814005330204964,0.0003079268234783515
x1,0.817884525284171,-0.014610338230072708
x2,0.817884525284171,-0.009498837239073157
x3,0.817884525284171,0.01773653691805177
x4,0.817884525284171,-0.025142551409235707
x5,0.817884525284171,0.0003079268234783515
x1,0.81829496473074,-0.014610338230072708
x2,0.81829496473074,-0.009498837239073157
x3,0.81829496473074,0.01773653691805177
x4,0.81829496473074,-0.025142551409235707
x5,0.81829496473074,0.0003079268234783515
x1,0.838033489526914,-0.014925297768921524
x2,0.838033489526914,-0.009702407415011698
x3,0.838033489526914,0.018106735297491842
x4,0.838033489526914,-0.025682978731717723
x5,0.838033489526914,0.0003144428536047362
x1,0.838352221657351,-0.015239820192983415
x2,0.838352221657351,-0.009905640749258829
x3,0.838352221657351,0.018475883114030187
x4,0.838352221657351,-0.02622258284575239
x5,0.838352221657351,0.0003209444394417591
x1,0.840841609820294,-0.015553987536045975
x2,0.840841609820294,-0.010108590198887981
x3,0.840841609820294,0.01884407700508411
x4,0.840841609820294,-0.026761504324091998
x5,0.840841609820294,0.00032743327950324284
x1,0.843774462311598,-0.015867501119771667
x2,0.843774462311598,-0.01031106282638917
x3,0.843774462311598,0.0192109678407352
x4,0.843774462311598,-0.027299230724989465
x5,0.843774462311598,0.0003339032131664697
x1,0.850713612356601,-0.01618075190380712
x2,0.850713612356601,-0.010513311102547057
x3,0.850713612356601,0.019577013816678354
x4,0.850713612356601,-0.027836432485416465
x5,0.850713612356601,0.0003403623145120053
x1,0.854611661285162,-0.01618075190380712
x2,0.854611661285162,-0.010513311102547057
x3,0.854611661285162,0.019577013816678354
x4,0.854611661285162,-0.027836432485416465
x5,0.854611661285162,0.0003403623145120053
x1,0.860916753184958,-0.016493718010153858
x2,0.860916753184958,-0.01071532078737921
x3,0.860916753184958,0.01994218908911897
x4,0.860916753184958,-0.028373071833992618
x5,0.860916753184958,0.00034681012875767674
x1,0.865582797128678,-0.016806134327598924
x2,0.865582797128678,-0.010916920720491354
x3,0.865582797128678,0.020306184779690626
x4,0.865582797128678,-0.02890869403749834
x5,0.865582797128678,0.00035324119771826777
x1,0.872932813581013,-0.01711787634267689
x2,0.872932813581013,-0.01111803061759453
x3,0.872932813581013,0.020668857283220675
x4,0.872932813581013,-0.02944308561392347
x5,0.872932813581013,0.0003596529721603429
x1,0.883421029331643,-0.017428798698929476
x2,0.883421029331643,-0.011318556842258206
x3,0.883421029331643,0.021030039661259867
x4,0.883421029331643,-0.029975997480653566
x5,0.883421029331643,0.00036604248335912835
x1,0.88494696541528,-0.017739089442023778
x2,0.88494696541528,-0.011518620797534527
x3,0.88494696541528,0.021389952414104338
x4,0.88494696541528,-0.030507752018350782
x5,0.88494696541528,0.0003724136154585247
x1,0.885600835782082,-0.018048621626437916
x2,0.885600835782082,-0.011718140743234358
x3,0.885600835782082,0.021748450196975532
x4,0.885600835782082,-0.031038131732754687
x5,0.885600835782082,0.0003787637801731282
x1,0.89008843738443,-0.018357591873954172
x2,0.89008843738443,-0.011917243510609063
x3,0.89008843738443,0.02210576245890199
x4,0.89008843738443,-0.031567473565667956
x5,0.89008843738443,0.00038509702767277124
x1,0.897324230521917,-0.018357591873954172
x2,0.897324230521917,-0.011917243510609063
x3,0.897324230521917,0.02210576245890199
x4,0.897324230521917,-0.031567473565667956
x5,0.897324230521917,0.00038509702767277124
x1,0.899638558506461,-0.018666114690294073
x2,0.899638558506461,-0.012116002897164333
x3,0.899638558506461,0.022462022538006013
x4,0.899638558506461,-0.03209597361437839
x5,0.899638558506461,0.00039141571337338206
x1,0.912329618436639,-0.018973881767101908
x2,0.912329618436639,-0.01231422034313024
x3,0.912329618436639,0.022816875843429167
x4,0.912329618436639,-0.032623103739400666
x5,0.912329618436639,0.00039771353635793295
x1,0.917938281018223,-0.019281078694338365
x2,0.917938281018223,-0.012512015472673265
x3,0.917938281018223,0.023170538101326656
x4,0.917938281018223,-0.03314918185101355
x5,0.917938281018223,0.00040399431091579785
x1,0.918401178547878,-0.019587523160422827
x2,0.918401178547878,-0.012709270995485022
x3,0.918401178547878,0.02352280116052386
x4,0.918401178547878,-0.03367389577929401
x5,0.918401178547878,0.00041025432612898545
x1,0.919862211014396,-0.019893827119198366
x2,0.919862211014396,-0.01290638079973562
x3,0.919862211014396,0.023874369087106714
x4,0.919862211014396,-0.03419829323358575
x5,0.919862211014396,0.00041650608812706
x1,0.92472604940339,-0.020199754736343337
x2,0.92472604940339,-0.01310319300063004
x3,0.92472604940339,0.02422497082635633
x4,0.92472604940339,-0.03472197020471883
x5,0.92472604940339,0.0004227447787092005
x1,0.956083888789124,-0.02050498478304414
x2,0.956083888789124,-0.01329950097047137
x3,0.956083888789124,0.024574239327599338
x4,0.956083888789124,-0.03524437677500128
x5,0.956083888789124,0.0004289638570857627
x1,0.958053628033889,-0.020809421830257826
x2,0.958053628033889,-0.013495243476641898
x3,0.958053628033889,0.024922067574362758
x4,0.958053628033889,-0.03576534972524592
x5,0.958053628033889,0.0004351613998694291
x1,0.968010214735821,-0.021113141645866626
x2,0.968010214735821,-0.013690469383867776
x3,0.968010214735821,0.025268544369027347
x4,0.968010214735821,-0.036285018833467686
x5,0.968010214735821,0.00044133897100404225
x1,0.970687201974573,-0.02141623957404546
x2,0.970687201974573,-0.013885240080280628
x3,0.970687201974573,0.02561378026640342
x4,0.970687201974573,-0.03680354729142696
x5,0.970687201974573,0.00044749852677082244
x1,0.972664850528062,-0.02171883926992417
x2,0.972664850528062,-0.014079635069623484
x3,0.972664850528062,0.02595791732631093
x4,0.972664850528062,-0.037321146618684
x5,0.972664850528062,0.00045364259126039023
x1,0.974971918566113,-0.022020839574440065
x2,0.974971918566113,-0.014273589402786804
x3,0.974971918566113,0.0263008416589786
x4,0.974971918566113,-0.03783764374955986
x5,0.974971918566113,0.00045976912110152167
x1,0.987280147556766,-0.02232216688373798
x2,0.987280147556766,-0.014467055894870531
x3,0.987280147556766,0.026642471303777532
x4,0.987280147556766,-0.03835291283877035
x5,0.987280147556766,0.00046587663837662115
x1,0.987585925889139,-0.022622955647646634
