,time,sigma,method,cluster,model
106,67.9076722620203,1.97042430076802e-08,shap,1,rsf
107,68.0355287579835,2.027522873633623e-08,shap,1,rsf
108,69.0457904799936,2.034113591291006e-08,shap,1,rsf
109,69.57876342164,2.052532911990216e-08,shap,1,rsf
110,69.8656588625857,2.0913911391158468e-08,shap,1,rsf
111,70.124020728895,2.1188551001051818e-08,shap,1,rsf
112,70.2688991178392,2.1054900702929174e-08,shap,1,rsf
113,70.3152540615195,2.1260499266283564e-08,shap,1,rsf
114,70.4963890559108,2.1577191925195685e-08,shap,1,rsf
115,70.7717357997882,2.2549947121454836e-08,shap,1,rsf
116,71.1621847832659,2.217766139186763e-08,shap,1,rsf
117,71.1960062574924,2.2130170900866435e-08,shap,1,rsf
118,71.4329875352147,2.257457447706506e-08,shap,1,rsf
119,71.7590763967491,2.2946849613578572e-08,shap,1,rsf
120,71.8527279869573,2.310143678798745e-08,shap,1,rsf
121,72.6386387201208,2.3181485049814362e-08,shap,1,rsf
122,72.7034228115443,2.3556174940477707e-08,shap,1,rsf
123,73.1011761579715,2.369504612735888e-08,shap,1,rsf
124,73.361828397156,2.4555468243895396e-08,shap,1,rsf
125,73.6534884579961,2.50594547529005e-08,shap,1,rsf
126,73.6999957087725,2.583059684878085e-08,shap,1,rsf
127,73.900868083148,2.5735423212401136e-08,shap,1,rsf
128,74.0192927988343,2.5929163299222756e-08,shap,1,rsf
129,74.3128159458771,2.5871739089953104e-08,shap,1,rsf
130,74.3936924514593,2.6794029370227795e-08,shap,1,rsf
131,74.5283603453583,2.7040819110111036e-08,shap,1,rsf
132,74.5908913956862,2.7300226745149305e-08,shap,1,rsf
133,74.775987153997,2.7291573148400626e-08,shap,1,rsf
134,74.9353675221163,2.7773301353175304e-08,shap,1,rsf
135,75.0832031296154,2.7937891831758233e-08,shap,1,rsf
136,75.2081941834832,2.892452859499451e-08,shap,1,rsf
137,75.3659260297518,2.9211982839439215e-08,shap,1,rsf
138,76.153402130577,2.9122411722350114e-08,shap,1,rsf
139,76.6190359112656,2.9442152979973384e-08,shap,1,rsf
140,76.7868444803368,2.9768430793718106e-08,shap,1,rsf
141,76.8711847477194,3.0109079589032486e-08,shap,1,rsf
142,77.212262604897,3.006835792444569e-08,shap,1,rsf
143,77.2230306162331,3.0298355964755236e-08,shap,1,rsf
144,77.7788666776843,3.050281430156198e-08,shap,1,rsf
145,77.9138354855515,3.03859839631908e-08,shap,1,rsf
146,77.9619297798254,3.079025740229412e-08,shap,1,rsf
147,78.6934466402973,3.0733791074994655e-08,shap,1,rsf
148,78.895065846448,3.090959404286523e-08,shap,1,rsf
149,79.0408890268584,3.122405772713902e-08,shap,1,rsf
150,79.496164369872,3.127140854099405e-08,shap,1,rsf
151,79.6754126603074,3.145881476397533e-08,shap,1,rsf
152,80.5763782616856,3.141063266739283e-08,shap,1,rsf
153,81.5956767051204,3.1719594262889584e-08,shap,1,rsf
154,81.8797828837486,3.2042668875242133e-08,shap,1,rsf
155,83.1221326253997,3.224798742228941e-08,shap,1,rsf
156,83.5668605623725,3.221564261820096e-08,shap,1,rsf
157,84.2603241031778,3.250814132537889e-08,shap,1,rsf
158,84.893346429699,3.2596979184466737e-08,shap,1,rsf
159,85.0294507595396,3.343162995675637e-08,shap,1,rsf
160,85.0728273017397,3.369938791557755e-08,shap,1,rsf
161,85.3277932602149,3.375934012256344e-08,shap,1,rsf
162,86.2809362403088,3.413433661738956e-08,shap,1,rsf
163,86.3463928751794,3.406726459376658e-08,shap,1,rsf
164,86.7376629864842,3.503757580629324e-08,shap,1,rsf
165,87.3329336433959,3.5515231305600827e-08,shap,1,rsf
166,87.5419544517796,3.6059226159630636e-08,shap,1,rsf
167,87.6987853478687,3.6482421967550754e-08,shap,1,rsf
168,89.0353757535229,3.638099616802992e-08,shap,1,rsf
169,89.0912941669003,3.680976657141232e-08,shap,1,rsf
170,89.5329102018555,3.681566953868319e-08,shap,1,rsf
171,89.741670071848,3.697384403552122e-08,shap,1,rsf
172,89.8176391067358,3.726359955299019e-08,shap,1,rsf
173,89.839397060129,3.779287402953941e-08,shap,1,rsf
174,89.9108827393268,3.885837110274884e-08,shap,1,rsf
175,90.4442998144771,3.866333161401121e-08,shap,1,rsf
176,91.4882817914957,3.905130921298429e-08,shap,1,rsf
177,91.5277622190697,3.931163842208489e-08,shap,1,rsf
178,91.5398585798176,3.9384914801813733e-08,shap,1,rsf
179,91.8947817118717,3.9065025583659154e-08,shap,1,rsf
180,91.9246622049845,3.9397748165765855e-08,shap,1,rsf
181,92.5511199439162,3.966794356253894e-08,shap,1,rsf
182,92.7256641737893,4.002837341337782e-08,shap,1,rsf
183,92.9267065881184,4.0502383641256153e-08,shap,1,rsf
184,93.3529984647829,4.0636890627402876e-08,shap,1,rsf
185,93.3624994781386,4.0933258807103704e-08,shap,1,rsf
186,93.5022447816811,4.142186788838355e-08,shap,1,rsf
187,93.8294512347781,4.1554338496154166e-08,shap,1,rsf
188,93.9291474844327,4.251430950111739e-08,shap,1,rsf
189,94.2757301786967,4.3255495266560846e-08,shap,1,rsf
190,94.4492839739141,4.343491798848471e-08,shap,1,rsf
191,94.6449968243634,4.3243689871948445e-08,shap,1,rsf
192,94.7606296422781,4.360682905330763e-08,shap,1,rsf
193,95.4870195355126,4.35885201247056e-08,shap,1,rsf
194,96.2371129571612,4.3739209917919344e-08,shap,1,rsf
195,96.302562118101,4.39261460728649e-08,shap,1,rsf
196,96.3088445985255,4.409059045250404e-08,shap,1,rsf
197,96.3496919624143,4.435904660811441e-08,shap,1,rsf
198,97.4274380657264,4.486274069185455e-08,shap,1,rsf
199,97.5231589017018,4.4783614134925065e-08,shap,1,rsf
200,97.7683795318995,4.548370852004725e-08,shap,1,rsf
201,97.8404080592116,4.5376809192378055e-08,shap,1,rsf
202,97.8511488485416,4.5738662786449506e-08,shap,1,rsf
203,97.8891431708597,4.622952703722507e-08,shap,1,rsf
204,98.150170904053,4.584074678012646e-08,shap,1,rsf
205,98.3862529298763,4.58280131546661e-08,shap,1,rsf
206,98.96075951193,4.584971398501493e-08,shap,1,rsf
207,99.184859305585,4.576444717179045e-08,shap,1,rsf
208,99.256918794034,4.609544574995283e-08,shap,1,rsf
209,99.3985752644125,4.645130140007448e-08,shap,1,rsf
210,100.340448246074,4.686110125278715e-08,shap,1,rsf
211,100.706745198834,4.6779113818597937e-08,shap,1,rsf
212,101.438539780336,4.679084126211961e-08,shap,1,rsf
213,101.630119691933,4.711064003758927e-08,shap,1,rsf
214,101.998453401079,4.739744892341256e-08,shap,1,rsf
215,102.332648637604,4.769699074646103e-08,shap,1,rsf
216,102.518196438661,4.801889454955144e-08,shap,1,rsf
217,102.529275063325,4.871187760737867e-08,shap,1,rsf
218,102.577678902845,4.890328853608069e-08,shap,1,rsf
219,102.74236051535,4.89369817071761e-08,shap,1,rsf
220,103.158222178562,4.86178204496019e-08,shap,1,rsf
221,103.362281530125,4.90499153765897e-08,shap,1,rsf
222,103.514429790312,4.814344167327534e-08,shap,1,rsf
223,103.603162984104,4.839703660021003e-08,shap,1,rsf
224,103.731014640015,4.8574634976466185e-08,shap,1,rsf
225,103.84227065228,4.879463452569036e-08,shap,1,rsf
226,103.867988004032,4.877167267803027e-08,shap,1,rsf
227,104.351880606132,4.890659112069195e-08,shap,1,rsf
228,104.461555253281,4.902029741426985e-08,shap,1,rsf
229,104.961214454545,4.902842609782473e-08,shap,1,rsf
230,104.963835169828,4.836975673502275e-08,shap,1,rsf
231,105.036373069391,4.867061395943462e-08,shap,1,rsf
232,105.280491837206,4.856200292421425e-08,shap,1,rsf
233,105.426641838281,4.840896830981475e-08,shap,1,rsf
234,105.506587742593,4.872868140313611e-08,shap,1,rsf
235,105.98278092436,4.9418968437085184e-08,shap,1,rsf
236,106.609948425712,4.9622149963026463e-08,shap,1,rsf
237,106.613523361908,4.9580072321222496e-08,shap,1,rsf
238,107.012707689663,4.945294128132133e-08,shap,1,rsf
239,107.114628953067,4.977527781066097e-08,shap,1,rsf
240,107.633276164499,4.9831329050934176e-08,shap,1,rsf
241,107.722200533326,5.046399509069307e-08,shap,1,rsf
242,107.806241341694,5.099761030379242e-08,shap,1,rsf
243,107.872646262623,5.113203067888154e-08,shap,1,rsf
244,108.199316980549,5.1089462323975494e-08,shap,1,rsf
245,108.460751282372,5.11880978761933e-08,shap,1,rsf
246,108.792361849014,5.115240704629267e-08,shap,1,rsf
247,108.817216955172,5.1543233191938055e-08,shap,1,rsf
248,108.895129786359,5.200406937447707e-08,shap,1,rsf
249,109.275059488856,5.26197161079426e-08,shap,1,rsf
250,109.276250204745,5.3008683305450374e-08,shap,1,rsf
251,109.38259753031,5.3445223330764375e-08,shap,1,rsf
252,109.438184379564,5.2888451610317095e-08,shap,1,rsf
253,109.819117116392,5.262378170201123e-08,shap,1,rsf
254,109.884116047291,5.283863719469474e-08,shap,1,rsf
255,111.274061298875,5.322762791442904e-08,shap,1,rsf
256,111.441345671868,5.3548510042325755e-08,shap,1,rsf
257,111.817496459726,5.372383099493767e-08,shap,1,rsf
258,112.481968705663,5.402062964346152e-08,shap,1,rsf
259,112.664956621128,5.4475834368474556e-08,shap,1,rsf
260,113.697416562123,5.445201393768565e-08,shap,1,rsf
261,114.072207267588,5.489370240922025e-08,shap,1,rsf
262,114.195629950136,5.47925440852979e-08,shap,1,rsf
263,114.231914981036,5.47675352199933e-08,shap,1,rsf
264,114.257274598881,5.4744134343407254e-08,shap,1,rsf
265,115.202916208458,5.4719369407522874e-08,shap,1,rsf
266,115.332252687598,5.509105777309168e-08,shap,1,rsf
267,115.418358192165,5.574343242060147e-08,shap,1,rsf
268,115.455737489792,5.6103896745348704e-08,shap,1,rsf
269,115.502886984621,5.6371713455819665e-08,shap,1,rsf
270,115.518116278234,5.6782007585793114e-08,shap,1,rsf
271,115.652946995877,5.7273646999292804e-08,shap,1,rsf
272,115.68723097323,5.7355915195011466e-08,shap,1,rsf
273,115.734935039279,5.755218258187617e-08,shap,1,rsf
274,115.737097452124,5.7530162238325893e-08,shap,1,rsf
275,117.397485422577,5.809404127912363e-08,shap,1,rsf
276,117.428335829222,5.809187337099176e-08,shap,1,rsf
277,117.644317093251,5.8249671667347474e-08,shap,1,rsf
278,117.823235548636,5.8748219748873473e-08,shap,1,rsf
279,118.009037876814,5.9067174349068556e-08,shap,1,rsf
280,118.021980979713,5.9194984963779e-08,shap,1,rsf
281,118.307281376194,5.97732333823366e-08,shap,1,rsf
282,118.465330021822,5.971569587813458e-08,shap,1,rsf
283,118.652148793437,6.008068692700263e-08,shap,1,rsf
284,118.696132714475,6.000950035965968e-08,shap,1,rsf
285,118.742096644913,6.026063652579199e-08,shap,1,rsf
286,118.794400626481,6.040836753528246e-08,shap,1,rsf
287,118.961459981576,6.018733676639175e-08,shap,1,rsf
288,119.13768557996,5.992869356135402e-08,shap,1,rsf
289,119.295710447501,5.988725429089166e-08,shap,1,rsf
290,119.299593633887,5.996144507649911e-08,shap,1,rsf
291,119.405740380124,6.011004623651822e-08,shap,1,rsf
292,119.635955853174,6.036144132968454e-08,shap,1,rsf
293,120.251896442308,6.101358228538174e-08,shap,1,rsf
294,120.605015309511,6.121026675810716e-08,shap,1,rsf
295,120.617070209885,6.170930489044383e-08,shap,1,rsf
296,120.955598201109,6.216595058669777e-08,shap,1,rsf
297,121.035375853148,6.255951657945806e-08,shap,1,rsf
298,121.100190613366,6.226789401867281e-08,shap,1,rsf
299,122.310916989285,6.246749130028491e-08,shap,1,rsf
300,122.503092181449,6.278406382964662e-08,shap,1,rsf
301,122.753657235528,6.393032896898645e-08,shap,1,rsf
302,123.431332803373,6.407902625751338e-08,shap,1,rsf
303,123.906083114207,6.414357178746107e-08,shap,1,rsf
304,124.645446117141,6.432362274936342e-08,shap,1,rsf
305,125.348380169384,6.464553336427721e-08,shap,1,rsf
306,125.663250961743,6.51543317465054e-08,shap,1,rsf
307,125.794556899806,6.532111613227771e-08,shap,1,rsf
308,126.167838526937,6.585382929271032e-08,shap,1,rsf
309,126.35897229477,6.599258465002866e-08,shap,1,rsf
310,126.609836648144,6.616636710209352e-08,shap,1,rsf
311,126.925940472648,6.624360047309829e-08,shap,1,rsf
312,127.139675519825,6.667267741284327e-08,shap,1,rsf
313,127.30046651013,6.677045454488139e-08,shap,1,rsf
314,127.572942219052,6.728661928681177e-08,shap,1,rsf
315,127.794495457043,6.752478389910354e-08,shap,1,rsf
316,128.043554943563,6.82458204400253e-08,shap,1,rsf
317,128.106599066869,6.86336270593712e-08,shap,1,rsf
318,128.165975193608,6.923873634911418e-08,shap,1,rsf
319,128.405209813532,7.011908534671659e-08,shap,1,rsf
320,128.95553062631,7.068659744950651e-08,shap,1,rsf
321,130.312820970094,7.13291075885979e-08,shap,1,rsf
322,131.244513595208,7.10345331905331e-08,shap,1,rsf
323,131.261137718325,7.18175171974831e-08,shap,1,rsf
324,131.407175210303,7.225314761636328e-08,shap,1,rsf
325,131.870658706744,7.280783213397572e-08,shap,1,rsf
326,131.995504695445,7.288719243509812e-08,shap,1,rsf
327,132.06242946784,7.285557587826274e-08,shap,1,rsf
328,132.066775245984,7.349132836401346e-08,shap,1,rsf
329,132.191769499815,7.348466399281766e-08,shap,1,rsf
330,132.215627195751,7.426987689839156e-08,shap,1,rsf
331,132.250934711781,7.44202945103135e-08,shap,1,rsf
332,133.096312905975,7.462135763058441e-08,shap,1,rsf
333,133.7479803959,7.478108576433116e-08,shap,1,rsf
334,133.78558153373,7.555991751914288e-08,shap,1,rsf
335,134.083389318164,7.571759985761282e-08,shap,1,rsf
336,134.260328357112,7.531281153391874e-08,shap,1,rsf
337,134.479128907719,7.582101941067187e-08,shap,1,rsf
338,134.68039723503,7.598889354749869e-08,shap,1,rsf
339,134.985186287299,7.605376329081373e-08,shap,1,rsf
340,135.024318931394,7.605297790487469e-08,shap,1,rsf
341,135.066063973691,7.658960132273045e-08,shap,1,rsf
342,135.172928885212,7.677273026025926e-08,shap,1,rsf
343,135.336978552045,7.630099311120241e-08,shap,1,rsf
344,135.489509056981,7.681036427397922e-08,shap,1,rsf
345,135.658867792345,7.732504957284144e-08,shap,1,rsf
346,136.110583161746,7.789524552435647e-08,shap,1,rsf
347,136.122169743504,7.812376390384889e-08,shap,1,rsf
348,137.174928963393,7.85826936031699e-08,shap,1,rsf
349,137.229031469963,7.847648086971599e-08,shap,1,rsf
350,138.011195059351,7.832540094290194e-08,shap,1,rsf
351,138.037696342162,7.830385530214429e-08,shap,1,rsf
352,138.119877879324,7.853684391302278e-08,shap,1,rsf
353,138.130102493287,7.878378361578925e-08,shap,1,rsf
354,138.169358023565,7.892627794905733e-08,shap,1,rsf
355,138.358073713224,7.963815028173172e-08,shap,1,rsf
356,138.80184894136,8.028686472074968e-08,shap,1,rsf
357,139.182629056236,8.080756608529741e-08,shap,1,rsf
358,139.287329483318,8.139192589443479e-08,shap,1,rsf
359,139.488893475395,8.166886269856928e-08,shap,1,rsf
360,139.597911364195,8.184248891773236e-08,shap,1,rsf
361,139.859450246311,8.171758516328884e-08,shap,1,rsf
362,140.84716664592,8.203499153986986e-08,shap,1,rsf
363,141.009417180749,8.249694763875658e-08,shap,1,rsf
364,141.574938651238,8.291923318777769e-08,shap,1,rsf
365,141.835709612269,8.340429065535084e-08,shap,1,rsf
366,142.275534110336,8.381204451542948e-08,shap,1,rsf
367,142.286680432703,8.404528896307417e-08,shap,1,rsf
368,142.458087253793,8.337331209730968e-08,shap,1,rsf
369,142.947647033354,8.274104144837848e-08,shap,1,rsf
370,142.977548051003,8.283139485064594e-08,shap,1,rsf
371,143.153084031703,8.326158661586895e-08,shap,1,rsf
372,143.539600174436,8.342736557121641e-08,shap,1,rsf
373,143.93903132894,8.365998180752159e-08,shap,1,rsf
374,144.040598060388,8.437102077719586e-08,shap,1,rsf
375,144.254817863163,8.400517684131448e-08,shap,1,rsf
376,144.473740661629,8.445038719145031e-08,shap,1,rsf
377,144.535033732714,8.515576327387996e-08,shap,1,rsf
378,144.742825931664,8.48870086917594e-08,shap,1,rsf
379,145.178645008633,8.566860734893197e-08,shap,1,rsf
380,145.238542731687,8.595271453149258e-08,shap,1,rsf
381,145.249258937126,8.653776530129388e-08,shap,1,rsf
382,145.292393538389,8.58664995828971e-08,shap,1,rsf
383,145.954663858613,8.63275469156538e-08,shap,1,rsf
384,145.985241315167,8.594931791511488e-08,shap,1,rsf
385,146.193942487578,8.663650303447095e-08,shap,1,rsf
386,147.259342273353,8.724713935285535e-08,shap,1,rsf
387,147.926587754909,8.77968506189427e-08,shap,1,rsf
388,148.164289943448,8.800706694774686e-08,shap,1,rsf
389,148.691389141341,8.848911972533755e-08,shap,1,rsf
390,148.691686421037,8.879726036390727e-08,shap,1,rsf
391,148.743922901434,8.9178031148874e-08,shap,1,rsf
392,149.727263680366,8.96397897471441e-08,shap,1,rsf
393,149.747493814455,9.035623389158041e-08,shap,1,rsf
394,149.934284735286,9.115886041901382e-08,shap,1,rsf
395,149.98155417552,9.169255210534503e-08,shap,1,rsf
396,150.246504232208,9.244394559992395e-08,shap,1,rsf
397,150.692219524442,9.254110828061838e-08,shap,1,rsf
398,150.993569537895,9.28856322308422e-08,shap,1,rsf
399,151.082449564987,9.266383105440806e-08,shap,1,rsf
400,151.489427025528,9.222665254174137e-08,shap,1,rsf
401,151.495206733128,9.191506203696976e-08,shap,1,rsf
402,151.867401694828,9.263743891755659e-08,shap,1,rsf
403,151.999026530691,9.319335183570562e-08,shap,1,rsf
404,152.141361866628,9.328547967407718e-08,shap,1,rsf
405,152.677505734211,9.383138755284185e-08,shap,1,rsf
406,152.772749406231,9.410920425803388e-08,shap,1,rsf
407,152.975366475602,9.483741448352533e-08,shap,1,rsf
408,153.465037453238,9.559709842387246e-08,shap,1,rsf
409,154.062051109427,9.607153327040954e-08,shap,1,rsf
410,154.205421639093,9.651459187685968e-08,shap,1,rsf
411,154.884702400928,9.671080318428742e-08,shap,1,rsf
412,155.007361845716,9.75846679380953e-08,shap,1,rsf
413,155.109031748326,9.716587865171282e-08,shap,1,rsf
414,155.421101490995,9.69258160681708e-08,shap,1,rsf
415,155.537377127152,9.75613624632574e-08,shap,1,rsf
416,155.857724758708,9.767070986859351e-08,shap,1,rsf
417,156.227223671413,9.743714175010436e-08,shap,1,rsf
418,156.245264862552,9.782112120627533e-08,shap,1,rsf
419,156.541943986721,9.831917495313959e-08,shap,1,rsf
420,156.867492628999,9.828277579160177e-08,shap,1,rsf
421,157.061849286816,9.87063258338869e-08,shap,1,rsf
422,157.925559092811,9.935367942064112e-08,shap,1,rsf
423,158.027477374291,9.968898466411361e-08,shap,1,rsf
424,158.215004358952,9.958568803925444e-08,shap,1,rsf
425,158.484105338459,9.957485046239718e-08,shap,1,rsf
426,158.756366050004,1.0027547163207675e-07,shap,1,rsf
427,158.984801353374,1.0071251678156613e-07,shap,1,rsf
428,159.116946644237,1.00609659574783e-07,shap,1,rsf
429,159.263201044013,1.0108059685024264e-07,shap,1,rsf
430,159.277132885154,1.0081850820770819e-07,shap,1,rsf
431,159.279537641376,1.0158727150692037e-07,shap,1,rsf
432,159.323149772315,1.0195415148067504e-07,shap,1,rsf
433,159.83331517886,1.0211272249876325e-07,shap,1,rsf
434,160.027812435515,1.0208687357883882e-07,shap,1,rsf
435,160.705871364243,1.0278125025912346e-07,shap,1,rsf
436,160.706945450415,1.0240131613526093e-07,shap,1,rsf
437,161.054036390003,1.0293347259216705e-07,shap,1,rsf
438,161.105955657393,1.032461237547144e-07,shap,1,rsf
439,161.243398920031,1.0349217847296428e-07,shap,1,rsf
440,161.812875463568,1.0346732855742056e-07,shap,1,rsf
441,161.835888439695,1.0345177515036138e-07,shap,1,rsf
442,161.919500752531,1.0429935889585958e-07,shap,1,rsf
443,161.94596487798,1.0471266642458326e-07,shap,1,rsf
444,162.048357143637,1.0456245688280578e-07,shap,1,rsf
445,162.067186540367,1.0462338033726881e-07,shap,1,rsf
446,162.561156716433,1.0468989325178379e-07,shap,1,rsf
447,162.987458150414,1.0490196156523926e-07,shap,1,rsf
448,163.159010469247,1.0564396577989961e-07,shap,1,rsf
449,163.590914944352,1.0606826049166523e-07,shap,1,rsf
450,163.619962326713,1.0627055289344633e-07,shap,1,rsf
451,163.72834682409,1.0614982146942932e-07,shap,1,rsf
452,163.828813345734,1.0673300484177733e-07,shap,1,rsf
453,164.190978432157,1.0761324479400949e-07,shap,1,rsf
454,164.664818228608,1.0845225794711453e-07,shap,1,rsf
455,165.617725809449,1.0771281799270982e-07,shap,1,rsf
456,165.636129413313,1.0825560957307445e-07,shap,1,rsf
457,165.786099049003,1.084102872003516e-07,shap,1,rsf
458,165.883391992583,1.0919189279259706e-07,shap,1,rsf
459,166.045897671041,1.0946846940366735e-07,shap,1,rsf
460,166.355812977541,1.1014659544298445e-07,shap,1,rsf
461,167.356835171275,1.1043925447472583e-07,shap,1,rsf
462,169.395152594567,1.1104297417356184e-07,shap,1,rsf
463,169.883235150439,1.1186885074705015e-07,shap,1,rsf
464,170.386327373777,1.1183472629427998e-07,shap,1,rsf
465,171.006607107814,1.1199473356234446e-07,shap,1,rsf
466,171.049433451737,1.1199935886098535e-07,shap,1,rsf
467,171.140360980725,1.124205753115535e-07,shap,1,rsf
468,171.203755726195,1.1170500991261539e-07,shap,1,rsf
