,time,sigma,label
65,0.981772058350663,7.056581931594296e-09,RSF
66,1.0028574097758,7.043110127963304e-09,RSF
67,1.00433788051538,7.051508224814691e-09,RSF
68,1.01253861725628,7.0321220472433045e-09,RSF
69,1.02499014037383,7.115788146002539e-09,RSF
70,1.03774160656269,7.18397816585154e-09,RSF
71,1.05870762574353,7.292326572957173e-09,RSF
72,1.07696279407655,7.311906450885114e-09,RSF
73,1.09116928878223,7.3124281087291265e-09,RSF
74,1.10139225603171,7.363219324301067e-09,RSF
75,1.10622414961031,7.375915049034593e-09,RSF
76,1.12319129412471,7.405476084818402e-09,RSF
77,1.13648249360513,7.46389475009575e-09,RSF
78,1.13739764990816,7.517030128891225e-09,RSF
79,1.14286130893576,7.700992140701541e-09,RSF
80,1.16438231775507,7.702735065991011e-09,RSF
81,1.16821193654481,7.832508525030396e-09,RSF
82,1.17084848596637,7.860493314432368e-09,RSF
83,1.18032119864744,7.931860342015947e-09,RSF
84,1.18649975760046,7.983744579714365e-09,RSF
85,1.18689439103408,7.991521721569847e-09,RSF
86,1.19144985276215,7.97427309609134e-09,RSF
87,1.20168210189673,7.972928120558269e-09,RSF
88,1.20826449775747,8.024234444715284e-09,RSF
89,1.21435766554508,8.052880574105837e-09,RSF
90,1.23713203055304,8.066514414726011e-09,RSF
91,1.24607807055027,8.072712445123096e-09,RSF
92,1.26913966165672,8.099079068549088e-09,RSF
93,1.28506921228606,8.104710264960336e-09,RSF
94,1.30404437721226,8.201870136392342e-09,RSF
95,1.31511710885765,8.233417674468373e-09,RSF
96,1.32073913425532,8.267825047063854e-09,RSF
97,1.33936628883708,8.373676312883681e-09,RSF
98,1.35054078762659,8.358153442154845e-09,RSF
99,1.36451166455529,8.384320186520111e-09,RSF
100,1.3785900964391,8.388269253622101e-09,RSF
101,1.43049136597538,8.413793412866924e-09,RSF
102,1.43420697544791,8.481094740967247e-09,RSF
103,1.45445034134727,8.527892330602985e-09,RSF
104,1.46551722910605,8.570233049306863e-09,RSF
105,1.47636967998105,8.606650997114419e-09,RSF
106,1.47676350040889,8.624280161657517e-09,RSF
107,1.4822338559149,8.658538764130716e-09,RSF
108,1.48493151696188,8.6461055007714e-09,RSF
109,1.48502788004558,8.735083401294291e-09,RSF
110,1.48572726246977,8.734425073372198e-09,RSF
111,1.49610835729227,8.762074438651326e-09,RSF
112,1.50430251034119,8.807091696450514e-09,RSF
113,1.53115200432947,8.861906121583028e-09,RSF
114,1.53864050280069,8.90826451797358e-09,RSF
115,1.5476044911225,8.92047231237287e-09,RSF
116,1.55893255348285,8.965776779656633e-09,RSF
117,1.57971492239715,9.001080178679448e-09,RSF
118,1.58093536690919,9.008083222278482e-09,RSF
119,1.59645981641095,9.035423002524896e-09,RSF
120,1.60985893181481,9.032811657447515e-09,RSF
121,1.61878347857465,9.055936687733072e-09,RSF
122,1.62916815157617,9.077697355054337e-09,RSF
123,1.6410003060661,9.203513164416253e-09,RSF
124,1.65209639377342,9.211914049358535e-09,RSF
125,1.65822834370756,9.2330516684084e-09,RSF
126,1.66266990159987,9.289697941031173e-09,RSF
127,1.66661798232362,9.278009362598564e-09,RSF
128,1.71956397967906,9.292439715830517e-09,RSF
129,1.7274280573848,9.267394151851811e-09,RSF
130,1.74921560631952,9.293880436779633e-09,RSF
131,1.76604610480846,9.312079391013159e-09,RSF
132,1.77308679311691,9.322642775139011e-09,RSF
133,1.78051298759012,9.311401335941458e-09,RSF
134,1.79036280799608,9.408223792818068e-09,RSF
135,1.79317987545997,9.442195183033646e-09,RSF
136,1.80515447525995,9.45266202906069e-09,RSF
137,1.81770159150407,9.456465302608312e-09,RSF
138,1.81826212528169,9.46705140842231e-09,RSF
139,1.83080270154443,9.516800435336948e-09,RSF
140,1.84855434193514,9.530693779886188e-09,RSF
141,1.86552958486709,9.537373200660227e-09,RSF
142,1.87337175179339,9.50604215179053e-09,RSF
143,1.88127657709907,9.502460438286709e-09,RSF
144,1.88608506247183,9.52919598476276e-09,RSF
145,1.89751754498665,9.599694832812215e-09,RSF
146,1.9119608288235,9.667653195207942e-09,RSF
147,1.91490241814742,9.700926412161684e-09,RSF
148,1.91955858407278,9.688945208485985e-09,RSF
149,1.9238702126933,9.756424275331156e-09,RSF
150,1.96566383485039,9.85350255138414e-09,RSF
151,1.98723525839445,9.919446123957425e-09,RSF
152,1.99979711331995,9.924735093605543e-09,RSF
153,2.01130212638096,9.953673844543561e-09,RSF
154,2.01677469063314,9.947042611173963e-09,RSF
155,2.02259288979176,9.967581873280934e-09,RSF
156,2.04028533710763,9.977036540657046e-09,RSF
157,2.05033572702582,9.958488284802545e-09,RSF
158,2.07247404826094,9.98041554493033e-09,RSF
159,2.10958532612135,1.0076548571498926e-08,RSF
160,2.12594231249664,1.0127671774975665e-08,RSF
161,2.13762860065542,1.0173229115709586e-08,RSF
162,2.1436637872132,1.0194959597102193e-08,RSF
163,2.14917323055548,1.0263948866139478e-08,RSF
164,2.17404731155594,1.0289943056185889e-08,RSF
165,2.1743292559176,1.041004173390413e-08,RSF
166,2.17666391468934,1.041835578873445e-08,RSF
167,2.19090215829659,1.0453295001714465e-08,RSF
168,2.19961103411719,1.0524365981007221e-08,RSF
169,2.20525680423141,1.0535989379313989e-08,RSF
170,2.24649923236223,1.0586214404842949e-08,RSF
171,2.24926755116304,1.069189010779542e-08,RSF
172,2.25148818430613,1.0740161951559945e-08,RSF
173,2.25885201777827,1.0734293628984529e-08,RSF
174,2.27271837669353,1.0759193066936637e-08,RSF
175,2.27962610758679,1.0888033225075263e-08,RSF
176,2.29259603197829,1.092969587954453e-08,RSF
177,2.29435941752745,1.1131637876836343e-08,RSF
178,2.31002532166546,1.114433204898126e-08,RSF
179,2.31902491558925,1.1179600894456173e-08,RSF
180,2.32092921336592,1.1217154974121881e-08,RSF
181,2.33350347476427,1.1249303223213209e-08,RSF
182,2.3468734022397,1.1496280734734162e-08,RSF
183,2.35008123399988,1.1545540803870873e-08,RSF
184,2.35680280239562,1.1584466039130648e-08,RSF
185,2.35905694216373,1.162238189259995e-08,RSF
186,2.36439842847,1.1662696697221693e-08,RSF
187,2.36463938754862,1.1714901317565431e-08,RSF
188,2.36730916769311,1.1822860325139671e-08,RSF
189,2.37044891697913,1.1832487721930225e-08,RSF
190,2.37957481887644,1.1911505894691306e-08,RSF
191,2.40514867267003,1.1948070891422431e-08,RSF
192,2.42771258626443,1.2020064091355167e-08,RSF
193,2.44109486568234,1.2276352884173335e-08,RSF
194,2.45553612022752,1.2306562424083612e-08,RSF
195,2.45723381013378,1.2292635115067296e-08,RSF
196,2.45960334894653,1.2284127135053866e-08,RSF
197,2.48752988674315,1.2317535998865734e-08,RSF
198,2.49000278153896,1.2320690093739383e-08,RSF
199,2.5103618608567,1.2360379621497471e-08,RSF
200,2.5212185228187,1.2373862844590592e-08,RSF
201,2.53542365434965,1.242618444809921e-08,RSF
202,2.54970176561363,1.24718640996329e-08,RSF
203,2.56689919300088,1.258960396627891e-08,RSF
204,2.58265417686143,1.266013709485284e-08,RSF
205,2.59234723719115,1.2651347358892861e-08,RSF
206,2.6093435169937,1.2784899233076093e-08,RSF
207,2.61088548977635,1.280470138169353e-08,RSF
208,2.61869249005638,1.2877313009770234e-08,RSF
209,2.62283092723294,1.2955203968978295e-08,RSF
210,2.62294275457699,1.3006895035189823e-08,RSF
211,2.64261792181309,1.3077230260123596e-08,RSF
212,2.65378088701814,1.3085857313464209e-08,RSF
213,2.65507627737987,1.3142371978554281e-08,RSF
214,2.66018076917407,1.31769650324265e-08,RSF
215,2.67266863565764,1.3184194084718984e-08,RSF
216,2.68229662771899,1.3274892087485618e-08,RSF
217,2.69379960241593,1.3558543536823167e-08,RSF
218,2.6938953025102,1.35734096925042e-08,RSF
219,2.71639203743226,1.3528076746704628e-08,RSF
220,2.72082074798749,1.3566717183062854e-08,RSF
221,2.72208074016785,1.3647107134553846e-08,RSF
222,2.73643604260449,1.3705786913031066e-08,RSF
223,2.74425777744798,1.3791432906407496e-08,RSF
224,2.74909992736716,1.3838909389006177e-08,RSF
225,2.76479266118387,1.3912859742637893e-08,RSF
226,2.77022421518399,1.3986811848823518e-08,RSF
227,2.78435421786733,1.397294779597411e-08,RSF
228,2.78462270946701,1.4034888014690258e-08,RSF
229,2.79627844605492,1.401768296826409e-08,RSF
230,2.83894304319075,1.4140446441658872e-08,RSF
231,2.83919354124095,1.4111049208221729e-08,RSF
232,2.86314812749286,1.4134557382758835e-08,RSF
233,2.87224267353398,1.416096846224042e-08,RSF
234,2.88092712147254,1.4233945229684606e-08,RSF
235,2.89502734409929,1.4289376458787025e-08,RSF
236,2.92362338916192,1.4363458188742293e-08,RSF
237,2.93872280906375,1.450162171288684e-08,RSF
238,2.94434523873818,1.450877064642464e-08,RSF
239,2.98132086986969,1.4652898029423603e-08,RSF
240,2.98919024927105,1.4645152134069766e-08,RSF
241,2.99002396412937,1.469995050407738e-08,RSF
242,2.9968934548015,1.4847505065288768e-08,RSF
243,2.99995295770553,1.4878916754597992e-08,RSF
244,3.0082663335659,1.504865481732418e-08,RSF
245,3.06065392136944,1.5049074913784727e-08,RSF
246,3.09618742492734,1.5120206052646134e-08,RSF
247,3.11179764567703,1.5141925872396148e-08,RSF
248,3.1328229440615,1.5169812278362074e-08,RSF
249,3.13702697453093,1.521083273993131e-08,RSF
250,3.15577085666085,1.5262928075325845e-08,RSF
251,3.17494309936591,1.5383241154403896e-08,RSF
252,3.17705289657286,1.5392742913476523e-08,RSF
253,3.20850430108193,1.546014071060426e-08,RSF
254,3.21360387028164,1.5521691808248912e-08,RSF
255,3.2445577028455,1.5623017186464403e-08,RSF
256,3.25297807097535,1.5690186115439573e-08,RSF
257,3.26675066417391,1.5846664980092468e-08,RSF
258,3.28847722361913,1.5906356472118097e-08,RSF
259,3.28912441725306,1.5961671451720383e-08,RSF
260,3.29683895146171,1.600050537158449e-08,RSF
261,3.30255070642734,1.6139021263684113e-08,RSF
262,3.30816076671089,1.6289891772247297e-08,RSF
263,3.31320033361731,1.6304985145651836e-08,RSF
264,3.34142381081056,1.6366131634397394e-08,RSF
265,3.35385823791075,1.6373596449383773e-08,RSF
266,3.35406162990332,1.640767963562203e-08,RSF
267,3.35522358357825,1.6432121247542176e-08,RSF
268,3.38622422522017,1.645260887341612e-08,RSF
269,3.38751435943403,1.6498229134382055e-08,RSF
270,3.40167569894405,1.6459221038683124e-08,RSF
271,3.40978981467258,1.651127157919378e-08,RSF
272,3.41313113956675,1.6491212998352855e-08,RSF
273,3.42017621435269,1.6468935503582345e-08,RSF
274,3.42347113606276,1.650504703142591e-08,RSF
275,3.42391200992446,1.648655563525633e-08,RSF
276,3.42786561154491,1.65920761525896e-08,RSF
277,3.44884392682933,1.6596859958748326e-08,RSF
278,3.47807946551278,1.657426506516698e-08,RSF
279,3.50373253172398,1.6653442822746947e-08,RSF
280,3.51333612958043,1.6655389476908263e-08,RSF
281,3.52343691858779,1.6671324073057986e-08,RSF
282,3.53814093939357,1.664617764613035e-08,RSF
283,3.5615032118233,1.6634938328759506e-08,RSF
284,3.56944439834553,1.6751642527205253e-08,RSF
285,3.57160564541977,1.6879673848430424e-08,RSF
286,3.58552140990113,1.689654872948088e-08,RSF
287,3.60177908363397,1.6891686965004383e-08,RSF
288,3.63049781553998,1.711184646126492e-08,RSF
289,3.66015773456838,1.7115540677535283e-08,RSF
290,3.66421981849683,1.7124268706595356e-08,RSF
291,3.67941598595991,1.7130273609341334e-08,RSF
292,3.68258704177178,1.728064423092993e-08,RSF
293,3.69362876649281,1.7349711872736086e-08,RSF
294,3.6944709032334,1.7324605036277827e-08,RSF
295,3.70556244731364,1.7365952550478483e-08,RSF
296,3.71748312112835,1.7367568300723677e-08,RSF
297,3.71900272455815,1.7399473961763323e-08,RSF
298,3.73035297674582,1.7387161395325557e-08,RSF
299,3.75040874125433,1.742865426338726e-08,RSF
300,3.75622196364488,1.7485017984278016e-08,RSF
301,3.75828967136242,1.7585444373356308e-08,RSF
302,3.7996523772936,1.7684894440211713e-08,RSF
303,3.81150998380356,1.7713021125413288e-08,RSF
304,3.81368442715468,1.7802092311093313e-08,RSF
305,3.82556516745084,1.7890076375718048e-08,RSF
306,3.83369967186265,1.7962166228079985e-08,RSF
307,3.85629291143598,1.8132474542621236e-08,RSF
308,3.8573518720778,1.821173709845462e-08,RSF
309,3.859278933499,1.8223181175372466e-08,RSF
310,3.87048409380737,1.8258012574761136e-08,RSF
311,3.87183605140289,1.8270831083398064e-08,RSF
312,3.89463966003613,1.8348377698322725e-08,RSF
313,3.92453425491879,1.839837823282529e-08,RSF
314,3.92923825896888,1.841431601621241e-08,RSF
315,3.93356620316562,1.8552573676041937e-08,RSF
316,3.94125230679362,1.860551080743375e-08,RSF
317,3.94520324431749,1.8631720752886398e-08,RSF
318,3.94595239465052,1.867717223691859e-08,RSF
319,3.95804848062341,1.8718937660525e-08,RSF
320,3.96364018977076,1.8675464434434913e-08,RSF
321,3.99016566968538,1.865691456793343e-08,RSF
322,4.00132098414499,1.8719224782100234e-08,RSF
323,4.00616766375658,1.871790505811827e-08,RSF
324,4.02965970749052,1.8812594431331614e-08,RSF
325,4.03907979997984,1.881940946298874e-08,RSF
326,4.07760795792978,1.881614607703902e-08,RSF
327,4.08306362920942,1.8921731089766182e-08,RSF
328,4.08946265407024,1.903029331507931e-08,RSF
329,4.11120720279005,1.9097790378197917e-08,RSF
330,4.13273457871121,1.910414814150589e-08,RSF
331,4.15054330726834,1.91161055737612e-08,RSF
332,4.17468072879526,1.914150043427428e-08,RSF
333,4.18206218708716,1.9144408150857505e-08,RSF
334,4.1952378136372,1.9234257761836604e-08,RSF
335,4.1987069953108,1.920469992916526e-08,RSF
336,4.21493815779922,1.9176242922881744e-08,RSF
337,4.21871037989204,1.9225706417181963e-08,RSF
338,4.22600902878081,1.923647310971124e-08,RSF
339,4.22975093604395,1.9363135113973292e-08,RSF
340,4.23256857769457,1.936781355996229e-08,RSF
341,4.24306368420509,1.944641135233737e-08,RSF
342,4.24873282557706,1.943957324869309e-08,RSF
343,4.26859203763817,1.9536752791272046e-08,RSF
344,4.27550723077134,1.9518511408353704e-08,RSF
345,4.28547120880303,1.9514313685462907e-08,RSF
346,4.29303040874656,1.9552583813149415e-08,RSF
347,4.30095816899662,1.9590837732567298e-08,RSF
348,4.30622114956094,1.9684993162726707e-08,RSF
349,4.31540334918427,1.9630953705540862e-08,RSF
350,4.31598087616191,1.9718973817651165e-08,RSF
351,4.33157501145983,1.9705302973249367e-08,RSF
352,4.36338003637435,1.971069547963888e-08,RSF
353,4.36539751542212,1.974214374052093e-08,RSF
354,4.3714996581393,1.971982271595922e-08,RSF
355,4.38250876493278,1.9784361290103358e-08,RSF
356,4.39479870660611,1.9788831199583123e-08,RSF
357,4.40902448349682,1.9759336783819973e-08,RSF
358,4.41318436843583,1.9897106392759027e-08,RSF
359,4.43547517934652,1.996978335209294e-08,RSF
360,4.44020139970374,2.0040330903540602e-08,RSF
361,4.4562763812134,2.003669135067108e-08,RSF
362,4.46933282884749,2.0022164693235307e-08,RSF
363,4.47580331977385,2.0092638361507425e-08,RSF
364,4.49982923954631,2.0107862781418575e-08,RSF
365,4.51896003906867,2.008301091000856e-08,RSF
366,4.52774167607414,2.0126965070078038e-08,RSF
367,4.54024471933862,2.009346391297207e-08,RSF
368,4.54120648900091,2.0124116090864215e-08,RSF
369,4.57014134531489,2.0100943611051647e-08,RSF
370,4.5751629326412,2.015544918464696e-08,RSF
371,4.57588488950298,2.0247580890970514e-08,RSF
372,4.59183264746746,2.0390994128159114e-08,RSF
373,4.59602518695079,2.0388574000270228e-08,RSF
374,4.60356939557143,2.0422095231625844e-08,RSF
375,4.61274310336952,2.0393757152938346e-08,RSF
376,4.6303890733272,2.0435037068783214e-08,RSF
377,4.64793588226348,2.0489436665722715e-08,RSF
378,4.6577807543705,2.062830517436195e-08,RSF
379,4.67509091148804,2.0661999706367158e-08,RSF
380,4.68514825601322,2.0778395064763854e-08,RSF
381,4.6886769861245,2.086696692242691e-08,RSF
382,4.71570292652985,2.0878956981378848e-08,RSF
383,4.71646629856552,2.1069429542907117e-08,RSF
384,4.72955601291939,2.1164668119223505e-08,RSF
385,4.76467100062209,2.1208092620684475e-08,RSF
386,4.76651002947832,2.1308641470650238e-08,RSF
387,4.80341071092977,2.1314825514699534e-08,RSF
388,4.81544222139191,2.1332795203796806e-08,RSF
389,4.82475246643,2.1374181922263192e-08,RSF
390,4.82709453618834,2.1414025403972102e-08,RSF
391,4.83066337878889,2.14055186216324e-08,RSF
392,4.84396123762847,2.1583765017144388e-08,RSF
393,4.85227951023642,2.1709673433977994e-08,RSF
394,4.85441052700402,2.176229014135575e-08,RSF
395,4.86009491252732,2.180906283565647e-08,RSF
396,4.87463296969783,2.183877336206202e-08,RSF
397,4.91029289852895,2.1840757787553806e-08,RSF
398,4.92041554743395,2.187997586286823e-08,RSF
399,4.94287436906168,2.2034295284733032e-08,RSF
400,4.95799031607871,2.2028343846090624e-08,RSF
401,4.98836185501208,2.2027058062922128e-08,RSF
402,5.02012760047712,2.204271870246251e-08,RSF
403,5.021889537615,2.2015710977588164e-08,RSF
404,5.03479719398578,2.217934819309081e-08,RSF
405,5.06143403754356,2.2217179894019602e-08,RSF
406,5.06767461988321,2.2358905003399608e-08,RSF
407,5.07572355795747,2.2479069425780528e-08,RSF
408,5.0823228103244,2.256088469875547e-08,RSF
409,5.10896143737488,2.260910637005903e-08,RSF
410,5.11519266950547,2.27119028208591e-08,RSF
411,5.12624722914313,2.2777292294569343e-08,RSF
412,5.12698023345605,2.2748821759835174e-08,RSF
413,5.13905267452887,2.2788381696606236e-08,RSF
414,5.14682018689101,2.284869833034815e-08,RSF
415,5.15558156212498,2.294480159299133e-08,RSF
416,5.17353154935772,2.300133678206584e-08,RSF
417,5.22032726174857,2.304315132391276e-08,RSF
418,5.22902451937416,2.312065204247374e-08,RSF
419,5.23965940683141,2.315937413780868e-08,RSF
420,5.24055553200662,2.31762827678992e-08,RSF
421,5.25281117127472,2.3181510810682374e-08,RSF
422,5.29825500789856,2.325690532192587e-08,RSF
423,5.30348087504463,2.3240858870382907e-08,RSF
424,5.3294666723978,2.3269595990583534e-08,RSF
425,5.34495605509944,2.328993870200829e-08,RSF
426,5.35260226152643,2.3352668805420046e-08,RSF
427,5.40586005122494,2.3378363290426087e-08,RSF
428,5.41922487208412,2.3429375233182285e-08,RSF
429,5.41985149874377,2.3429268151135358e-08,RSF
430,5.4236613389552,2.349619428610764e-08,RSF
431,5.43340447927127,2.3589123867297555e-08,RSF
432,5.44503686972906,2.365082348233953e-08,RSF
433,5.44727696162125,2.366816353188134e-08,RSF
434,5.45731859803108,2.3684632689343347e-08,RSF
435,5.49867013632281,2.3692014484369414e-08,RSF
436,5.50924960243607,2.365774796900072e-08,RSF
437,5.5188780424316,2.3799258328403597e-08,RSF
438,5.53593874575764,2.385225737009647e-08,RSF
439,5.54830564188753,2.3935059892963148e-08,RSF
440,5.62644005195153,2.394038589032519e-08,RSF
441,5.67066443903412,2.4012937616735787e-08,RSF
442,5.68866622414597,2.4019756238027618e-08,RSF
443,5.69257371326013,2.41650054075538e-08,RSF
444,5.75831292821283,2.4131588652787697e-08,RSF
445,5.75875941053294,2.4111400156511282e-08,RSF
446,5.80843287906327,2.4163852385410714e-08,RSF
447,5.85292767815712,2.422161448400144e-08,RSF
448,5.85726865023891,2.427730572836644e-08,RSF
449,5.86726808473184,2.4431747940298367e-08,RSF
450,5.87976341122807,2.4441750813685132e-08,RSF
451,5.88252935871766,2.4525204152330867e-08,RSF
452,5.89596691027404,2.4621259623003187e-08,RSF
453,5.91148308774427,2.4583481789368126e-08,RSF
454,6.00250503885635,2.4659670879821054e-08,RSF
455,6.00334083808559,2.476103185909778e-08,RSF
456,6.03687731394147,2.478739667952494e-08,RSF
457,6.04860347704814,2.4818144373990633e-08,RSF
458,6.05805886738443,2.4986145351430052e-08,RSF
459,6.06811361112691,2.4950811393346234e-08,RSF
